system:time_start,EVI_median,fitted
"Jun 5, 2019",0.509,0.518
"Jun 10, 2019",,0.514
"Jun 10, 2019",,0.514
"Jun 10, 2019",,0.514
"Jun 10, 2019",,0.514
"Jun 15, 2019",,0.511
"Jun 15, 2019",0.489,0.511
"Jun 15, 2019",,0.511
"Jun 15, 2019",0.479,0.511
"Jun 20, 2019",0.528,0.508
"Jun 20, 2019",0.501,0.508
"Jun 20, 2019",0.513,0.508
"Jun 20, 2019",0.501,0.508
"Jun 25, 2019",0.539,0.505
"Jun 25, 2019",0.502,0.505
"Jun 25, 2019",0.524,0.505
"Jun 25, 2019",0.492,0.505
"Jun 30, 2019",,0.503
"Jun 30, 2019",,0.503
"Jun 30, 2019",,0.503
"Jun 30, 2019",,0.503
"Jul 5, 2019",0.509,0.502
"Jul 5, 2019",0.477,0.502
"Jul 5, 2019",0.497,0.502
"Jul 5, 2019",0.481,0.502
"Jul 15, 2019",0.521,0.501
"Jul 15, 2019",0.483,0.501
"Jul 15, 2019",0.506,0.501
"Jul 15, 2019",0.485,0.501
"Jul 20, 2019",,0.502
"Jul 20, 2019",0.521,0.502
"Jul 20, 2019",,0.502
"Jul 20, 2019",0.549,0.502
"Jul 25, 2019",,0.502
"Jul 25, 2019",0.5,0.502
"Jul 25, 2019",,0.502
"Jul 25, 2019",0.487,0.502
"Jul 30, 2019",0.617,0.504
"Jul 30, 2019",0.566,0.504
"Jul 30, 2019",0.618,0.504
"Jul 30, 2019",0.558,0.504
"Aug 4, 2019",,0.506
"Aug 4, 2019",0.494,0.506
"Aug 4, 2019",,0.506
"Aug 4, 2019",0.489,0.506
"Aug 9, 2019",0.597,0.509
"Aug 9, 2019",0.529,0.509
"Aug 9, 2019",0.573,0.509
"Aug 9, 2019",0.53,0.509
"Aug 14, 2019",,0.512
"Aug 14, 2019",,0.512
"Aug 14, 2019",,0.512
"Aug 14, 2019",,0.512
"Aug 19, 2019",0.519,0.515
"Aug 19, 2019",0.491,0.515
"Aug 19, 2019",0.515,0.515
"Aug 19, 2019",0.495,0.515
"Aug 24, 2019",,0.52
"Aug 24, 2019",,0.52
"Aug 24, 2019",,0.52
"Aug 24, 2019",,0.52
"Aug 29, 2019",0.486,0.524
"Aug 29, 2019",0.576,0.524
"Aug 29, 2019",0.504,0.524
"Aug 29, 2019",0.589,0.524
"Sep 3, 2019",0.54,0.529
"Sep 3, 2019",0.539,0.529
"Sep 3, 2019",0.503,0.529
"Sep 3, 2019",0.541,0.529
"Sep 8, 2019",0.612,0.534
"Sep 8, 2019",0.595,0.534
"Sep 8, 2019",0.626,0.534
"Sep 8, 2019",0.6,0.534
"Sep 13, 2019",0.422,0.54
"Sep 13, 2019",0.528,0.54
"Sep 13, 2019",0.383,0.54
"Sep 13, 2019",0.548,0.54
"Sep 18, 2019",,0.546
"Sep 18, 2019",,0.546
"Sep 18, 2019",,0.546
"Sep 18, 2019",,0.546
"Sep 28, 2019",,0.558
"Sep 28, 2019",,0.558
"Sep 28, 2019",,0.558
"Sep 28, 2019",,0.558
"Oct 3, 2019",0.565,0.565
"Oct 3, 2019",0.574,0.565
"Oct 3, 2019",0.567,0.565
"Oct 3, 2019",0.572,0.565
"Oct 8, 2019",,0.571
"Oct 8, 2019",,0.571
"Oct 8, 2019",,0.571
"Oct 8, 2019",,0.571
"Oct 13, 2019",,0.578
"Oct 13, 2019",0.585,0.578
"Oct 13, 2019",,0.578
"Oct 13, 2019",0.587,0.578
"Oct 18, 2019",0.588,0.585
"Oct 18, 2019",0.583,0.585
"Oct 18, 2019",0.602,0.585
"Oct 18, 2019",0.588,0.585
"Oct 23, 2019",,0.591
"Oct 23, 2019",,0.591
"Oct 23, 2019",,0.591
"Oct 23, 2019",,0.591
"Oct 28, 2019",0.632,0.598
"Oct 28, 2019",0.634,0.598
"Oct 28, 2019",0.628,0.598
"Oct 28, 2019",0.637,0.598
"Nov 2, 2019",,0.604
"Nov 2, 2019",0.585,0.604
"Nov 2, 2019",,0.604
"Nov 2, 2019",0.573,0.604
"Nov 7, 2019",0.638,0.61
"Nov 7, 2019",0.595,0.61
"Nov 7, 2019",0.665,0.61
"Nov 7, 2019",0.599,0.61
"Nov 12, 2019",,0.616
"Nov 12, 2019",,0.616
"Nov 12, 2019",,0.616
"Nov 12, 2019",,0.616
"Nov 17, 2019",,0.621
"Nov 17, 2019",,0.621
"Nov 17, 2019",,0.621
"Nov 17, 2019",,0.621
"Nov 22, 2019",,0.627
"Nov 22, 2019",0.662,0.627
"Nov 22, 2019",,0.627
"Nov 22, 2019",0.655,0.627
"Nov 27, 2019",,0.632
"Nov 27, 2019",,0.632
"Nov 27, 2019",,0.632
"Nov 27, 2019",,0.632
"Dec 2, 2019",,0.636
"Dec 2, 2019",,0.636
"Dec 2, 2019",,0.636
"Dec 2, 2019",,0.636
"Dec 7, 2019",,0.64
"Dec 7, 2019",,0.64
"Dec 7, 2019",,0.64
"Dec 7, 2019",,0.64
"Dec 12, 2019",,0.644
"Dec 12, 2019",0.654,0.644
"Dec 12, 2019",,0.644
"Dec 12, 2019",0.658,0.644
"Dec 17, 2019",0.677,0.647
"Dec 17, 2019",0.659,0.647
"Dec 17, 2019",0.68,0.647
"Dec 17, 2019",0.65,0.647
"Dec 22, 2019",0.611,0.649
"Dec 22, 2019",0.635,0.649
"Dec 22, 2019",0.632,0.649
"Dec 22, 2019",0.626,0.649
"Dec 27, 2019",0.658,0.651
"Dec 27, 2019",0.666,0.651
"Dec 27, 2019",0.641,0.651
"Dec 27, 2019",0.655,0.651
"Jan 1, 2020",0.673,0.653
"Jan 1, 2020",0.664,0.653
"Jan 1, 2020",0.703,0.653
"Jan 1, 2020",0.68,0.653
"Jan 6, 2020",,0.654
"Jan 6, 2020",,0.654
"Jan 6, 2020",,0.654
"Jan 6, 2020",,0.654
"Jan 11, 2020",0.643,0.654
"Jan 11, 2020",0.62,0.654
"Jan 11, 2020",0.625,0.654
"Jan 11, 2020",0.618,0.654
"Jan 16, 2020",0.576,0.654
"Jan 16, 2020",0.746,0.654
"Jan 16, 2020",0.575,0.654
"Jan 16, 2020",0.726,0.654
"Jan 21, 2020",,0.653
"Jan 21, 2020",,0.653
"Jan 21, 2020",,0.653
"Jan 21, 2020",,0.653
"Jan 26, 2020",,0.651
"Jan 26, 2020",,0.651
"Jan 26, 2020",,0.651
"Jan 26, 2020",,0.651
"Jan 31, 2020",,0.65
"Jan 31, 2020",0.651,0.65
"Jan 31, 2020",,0.65
"Jan 31, 2020",0.662,0.65
"Feb 5, 2020",,0.647
"Feb 5, 2020",,0.647
"Feb 5, 2020",,0.647
"Feb 5, 2020",,0.647
"Feb 10, 2020",0.652,0.644
"Feb 10, 2020",0.511,0.644
"Feb 10, 2020",0.631,0.644
"Feb 10, 2020",0.534,0.644
"Feb 15, 2020",0.703,0.64
"Feb 15, 2020",0.647,0.64
"Feb 15, 2020",0.705,0.64
"Feb 15, 2020",0.647,0.64
"Feb 20, 2020",0.631,0.636
"Feb 20, 2020",0.628,0.636
"Feb 20, 2020",0.625,0.636
"Feb 20, 2020",0.622,0.636
"Feb 25, 2020",,0.632
"Feb 25, 2020",0.68,0.632
"Feb 25, 2020",,0.632
"Feb 25, 2020",0.671,0.632
"Mar 1, 2020",,0.627
"Mar 1, 2020",0.673,0.627
"Mar 1, 2020",,0.627
"Mar 1, 2020",0.681,0.627
"Mar 6, 2020",,0.622
"Mar 6, 2020",,0.622
"Mar 6, 2020",,0.622
"Mar 6, 2020",,0.622
"Mar 11, 2020",,0.616
"Mar 11, 2020",,0.616
"Mar 11, 2020",,0.616
"Mar 11, 2020",,0.616
"Mar 16, 2020",,0.61
"Mar 16, 2020",0.693,0.61
"Mar 16, 2020",,0.61
"Mar 16, 2020",0.707,0.61
"Mar 21, 2020",,0.604
"Mar 21, 2020",,0.604
"Mar 21, 2020",,0.604
"Mar 21, 2020",,0.604
"Mar 26, 2020",,0.598
"Mar 26, 2020",0.623,0.598
"Mar 26, 2020",0.578,0.598
"Mar 26, 2020",0.624,0.598
"Mar 31, 2020",0.662,0.591
"Mar 31, 2020",0.635,0.591
"Mar 31, 2020",0.659,0.591
"Mar 31, 2020",0.632,0.591
"Apr 5, 2020",,0.584
"Apr 5, 2020",,0.584
"Apr 5, 2020",,0.584
"Apr 5, 2020",,0.584
"Apr 10, 2020",,0.578
"Apr 10, 2020",,0.578
"Apr 10, 2020",,0.578
"Apr 10, 2020",,0.578
"Apr 15, 2020",0.571,0.571
"Apr 15, 2020",0.582,0.571
"Apr 15, 2020",0.594,0.571
"Apr 15, 2020",0.604,0.571
"Apr 20, 2020",0.536,0.564
"Apr 20, 2020",0.541,0.564
"Apr 20, 2020",0.601,0.564
"Apr 20, 2020",0.546,0.564
"Apr 25, 2020",,0.557
"Apr 25, 2020",,0.557
"Apr 25, 2020",,0.557
"Apr 25, 2020",,0.557
"Apr 30, 2020",,0.551
"Apr 30, 2020",0.577,0.551
"Apr 30, 2020",,0.551
"Apr 30, 2020",0.583,0.551
"May 5, 2020",,0.544
"May 5, 2020",0.569,0.544
"May 5, 2020",,0.544
"May 5, 2020",0.572,0.544
"May 10, 2020",0.562,0.538
"May 10, 2020",0.53,0.538
"May 10, 2020",0.553,0.538
"May 10, 2020",0.53,0.538
"May 15, 2020",,0.532
"May 15, 2020",,0.532
"May 15, 2020",,0.532
"May 15, 2020",,0.532
"May 20, 2020",,0.527
"May 20, 2020",0.54,0.527
"May 20, 2020",,0.527
"May 20, 2020",0.552,0.527
"May 25, 2020",,0.522
"May 25, 2020",,0.522
"May 25, 2020",,0.522
"May 25, 2020",,0.522
"May 30, 2020",,0.517
"May 30, 2020",0.387,0.517
"May 30, 2020",,0.517
"May 30, 2020",0.386,0.517
"Jun 4, 2020",0.553,0.512
"Jun 4, 2020",0.541,0.512
"Jun 4, 2020",0.543,0.512
"Jun 4, 2020",0.538,0.512
"Jun 9, 2020",0.513,0.508
"Jun 9, 2020",0.489,0.508
"Jun 9, 2020",0.502,0.508
"Jun 9, 2020",0.489,0.508
"Jun 14, 2020",,0.505
"Jun 14, 2020",0.552,0.505
"Jun 14, 2020",0.472,0.505
"Jun 14, 2020",0.549,0.505
"Jun 19, 2020",,0.502
"Jun 19, 2020",,0.502
"Jun 19, 2020",,0.502
"Jun 19, 2020",,0.502
"Jun 24, 2020",0.531,0.499
"Jun 24, 2020",0.505,0.499
"Jun 24, 2020",0.529,0.499
"Jun 24, 2020",0.507,0.499
"Jun 29, 2020",,0.497
"Jun 29, 2020",,0.497
"Jun 29, 2020",,0.497
"Jun 29, 2020",,0.497
"Jul 4, 2020",,0.496
"Jul 4, 2020",0.595,0.496
"Jul 4, 2020",,0.496
"Jul 4, 2020",0.585,0.496
"Jul 9, 2020",0.499,0.495
"Jul 9, 2020",0.48,0.495
"Jul 9, 2020",0.495,0.495
"Jul 9, 2020",0.481,0.495
"Jul 14, 2020",0.511,0.495
"Jul 14, 2020",0.49,0.495
"Jul 14, 2020",0.503,0.495
"Jul 14, 2020",0.491,0.495
"Jul 19, 2020",,0.495
"Jul 19, 2020",,0.495
"Jul 19, 2020",,0.495
"Jul 19, 2020",,0.495
"Jul 24, 2020",,0.496
"Jul 24, 2020",,0.496
"Jul 24, 2020",,0.496
"Jul 24, 2020",,0.496
"Jul 29, 2020",0.536,0.498
"Jul 29, 2020",0.533,0.498
"Jul 29, 2020",0.543,0.498
"Jul 29, 2020",0.528,0.498
"Aug 3, 2020",0.62,0.5
"Aug 3, 2020",0.55,0.5
"Aug 3, 2020",0.444,0.5
"Aug 3, 2020",0.55,0.5
"Aug 8, 2020",,0.503
"Aug 8, 2020",0.192,0.503
"Aug 8, 2020",,0.503
"Aug 8, 2020",0.251,0.503
"Aug 13, 2020",0.582,0.506
"Aug 13, 2020",0.568,0.506
"Aug 13, 2020",0.584,0.506
"Aug 13, 2020",0.564,0.506
"Aug 18, 2020",,0.509
"Aug 18, 2020",0.534,0.509
"Aug 18, 2020",,0.509
"Aug 18, 2020",0.56,0.509
"Aug 23, 2020",,0.513
"Aug 23, 2020",,0.513
"Aug 23, 2020",,0.513
"Aug 23, 2020",,0.513
"Aug 28, 2020",0.584,0.518
"Aug 28, 2020",0.576,0.518
"Aug 28, 2020",0.595,0.518
"Aug 28, 2020",0.572,0.518
"Sep 2, 2020",0.617,0.523
"Sep 2, 2020",0.569,0.523
"Sep 2, 2020",0.609,0.523
"Sep 2, 2020",0.58,0.523
"Sep 7, 2020",,0.528
"Sep 7, 2020",0.548,0.528
"Sep 7, 2020",,0.528
"Sep 7, 2020",0.554,0.528
"Sep 12, 2020",,0.534
"Sep 12, 2020",0.526,0.534
"Sep 12, 2020",,0.534
"Sep 12, 2020",0.534,0.534
"Sep 17, 2020",,0.54
"Sep 17, 2020",0.528,0.54
"Sep 17, 2020",,0.54
"Sep 17, 2020",0.537,0.54
"Sep 22, 2020",,0.546
"Sep 22, 2020",0.537,0.546
"Sep 22, 2020",,0.546
"Sep 22, 2020",0.516,0.546
"Sep 27, 2020",0.51,0.552
"Sep 27, 2020",0.501,0.552
"Sep 27, 2020",0.509,0.552
"Sep 27, 2020",0.505,0.552
"Oct 2, 2020",0.58,0.559
"Oct 2, 2020",0.517,0.559
"Oct 2, 2020",0.571,0.559
"Oct 2, 2020",0.525,0.559
"Oct 7, 2020",0.469,0.565
"Oct 7, 2020",0.432,0.565
"Oct 7, 2020",0.462,0.565
"Oct 7, 2020",0.442,0.565
"Oct 12, 2020",,0.572
"Oct 12, 2020",,0.572
"Oct 12, 2020",,0.572
"Oct 12, 2020",,0.572
"Oct 17, 2020",,0.578
"Oct 17, 2020",,0.578
"Oct 17, 2020",,0.578
"Oct 17, 2020",,0.578
"Oct 22, 2020",,0.585
"Oct 22, 2020",,0.585
"Oct 22, 2020",,0.585
"Oct 22, 2020",,0.585
"Oct 27, 2020",,0.591
"Oct 27, 2020",0.53,0.591
"Oct 27, 2020",,0.591
"Oct 27, 2020",0.533,0.591
"Nov 1, 2020",,0.598
"Nov 1, 2020",,0.598
"Nov 1, 2020",,0.598
"Nov 1, 2020",,0.598
"Nov 6, 2020",,0.604
"Nov 6, 2020",,0.604
"Nov 6, 2020",,0.604
"Nov 6, 2020",,0.604
"Nov 11, 2020",,0.61
"Nov 11, 2020",0.642,0.61
"Nov 11, 2020",,0.61
"Nov 11, 2020",0.64,0.61
"Nov 16, 2020",,0.615
"Nov 16, 2020",0.607,0.615
"Nov 16, 2020",0.65,0.615
"Nov 16, 2020",0.612,0.615
"Nov 21, 2020",,0.621
"Nov 21, 2020",,0.621
"Nov 21, 2020",,0.621
"Nov 21, 2020",,0.621
"Nov 26, 2020",,0.625
"Nov 26, 2020",,0.625
"Nov 26, 2020",,0.625
"Nov 26, 2020",,0.625
"Dec 1, 2020",0.65,0.63
"Dec 1, 2020",0.686,0.63
"Dec 1, 2020",0.651,0.63
"Dec 1, 2020",0.677,0.63
"Dec 6, 2020",,0.634
"Dec 6, 2020",0.673,0.634
"Dec 6, 2020",,0.634
"Dec 6, 2020",0.646,0.634
"Dec 11, 2020",,0.638
"Dec 11, 2020",,0.638
"Dec 11, 2020",,0.638
"Dec 11, 2020",,0.638
"Dec 16, 2020",0.802,0.641
"Dec 16, 2020",0.682,0.641
"Dec 16, 2020",0.788,0.641
"Dec 16, 2020",0.683,0.641
"Dec 21, 2020",0.767,0.643
"Dec 21, 2020",0.667,0.643
"Dec 21, 2020",0.767,0.643
"Dec 21, 2020",0.673,0.643
"Dec 26, 2020",,0.645
"Dec 26, 2020",0.717,0.645
"Dec 26, 2020",,0.645
"Dec 26, 2020",0.724,0.645
"Dec 31, 2020",0.634,0.647
"Dec 31, 2020",0.686,0.647
"Dec 31, 2020",0.691,0.647
"Dec 31, 2020",0.705,0.647
"Jan 5, 2021",,0.648
"Jan 5, 2021",,0.648
"Jan 5, 2021",,0.648
"Jan 5, 2021",,0.648
"Jan 10, 2021",,0.648
"Jan 10, 2021",,0.648
"Jan 10, 2021",,0.648
"Jan 10, 2021",,0.648
"Jan 15, 2021",,0.648
"Jan 15, 2021",0.718,0.648
"Jan 15, 2021",,0.648
"Jan 15, 2021",,0.648
"Jan 20, 2021",0.681,0.647
"Jan 20, 2021",0.651,0.647
"Jan 20, 2021",0.641,0.647
"Jan 20, 2021",0.653,0.647
"Jan 25, 2021",,0.646
"Jan 25, 2021",,0.646
"Jan 25, 2021",,0.646
"Jan 25, 2021",,0.646
"Jan 30, 2021",,0.644
"Jan 30, 2021",0.581,0.644
"Jan 30, 2021",,0.644
"Jan 30, 2021",0.589,0.644
"Feb 4, 2021",0.606,0.641
"Feb 4, 2021",0.583,0.641
"Feb 4, 2021",0.604,0.641
"Feb 4, 2021",0.604,0.641
"Feb 9, 2021",,0.638
"Feb 9, 2021",,0.638
"Feb 9, 2021",,0.638
"Feb 9, 2021",,0.638
"Feb 14, 2021",,0.635
"Feb 14, 2021",,0.635
"Feb 14, 2021",,0.635
"Feb 14, 2021",,0.635
"Feb 19, 2021",,0.631
"Feb 19, 2021",,0.631
"Feb 19, 2021",,0.631
"Feb 19, 2021",,0.631
"Feb 24, 2021",0.346,0.626
"Feb 24, 2021",0.592,0.626
"Feb 24, 2021",0.214,0.626
"Feb 24, 2021",0.596,0.626
"Mar 1, 2021",,0.621
"Mar 1, 2021",0.72,0.621
"Mar 1, 2021",,0.621
"Mar 1, 2021",0.791,0.621
"Mar 6, 2021",,0.616
"Mar 6, 2021",0.577,0.616
"Mar 6, 2021",,0.616
"Mar 6, 2021",0.575,0.616
"Mar 11, 2021",,0.61
"Mar 11, 2021",0.614,0.61
"Mar 11, 2021",,0.61
"Mar 11, 2021",,0.61
"Mar 16, 2021",0.687,0.605
"Mar 16, 2021",0.626,0.605
"Mar 16, 2021",0.665,0.605
"Mar 16, 2021",0.626,0.605
"Mar 21, 2021",0.659,0.598
"Mar 21, 2021",0.636,0.598
"Mar 21, 2021",0.647,0.598
"Mar 21, 2021",0.639,0.598
"Mar 26, 2021",0.624,0.592
"Mar 26, 2021",0.6,0.592
"Mar 26, 2021",0.598,0.592
"Mar 26, 2021",0.609,0.592
"Mar 31, 2021",0.559,0.585
"Mar 31, 2021",0.549,0.585
"Mar 31, 2021",0.566,0.585
"Mar 31, 2021",0.553,0.585
"Apr 5, 2021",,0.579
"Apr 5, 2021",0.584,0.579
"Apr 5, 2021",,0.579
"Apr 5, 2021",0.574,0.579
"Apr 10, 2021",,0.572
"Apr 10, 2021",,0.572
"Apr 10, 2021",,0.572
"Apr 10, 2021",,0.572
"Apr 15, 2021",,0.565
"Apr 15, 2021",,0.565
"Apr 15, 2021",,0.565
"Apr 15, 2021",,0.565
"Apr 20, 2021",,0.558
"Apr 20, 2021",,0.558
"Apr 20, 2021",,0.558
"Apr 20, 2021",,0.558
"Apr 25, 2021",0.573,0.552
"Apr 25, 2021",0.549,0.552
"Apr 25, 2021",0.562,0.552
"Apr 25, 2021",0.549,0.552
"Apr 30, 2021",,0.545
"Apr 30, 2021",,0.545
"Apr 30, 2021",,0.545
"Apr 30, 2021",,0.545
"May 5, 2021",0.642,0.539
"May 5, 2021",0.525,0.539
"May 5, 2021",0.619,0.539
"May 5, 2021",0.522,0.539
"May 10, 2021",0.574,0.533
"May 10, 2021",0.553,0.533
"May 10, 2021",0.565,0.533
"May 10, 2021",0.549,0.533
"May 15, 2021",,0.527
"May 15, 2021",0.559,0.527
"May 15, 2021",,0.527
"May 15, 2021",0.546,0.527
"May 20, 2021",0.519,0.521
"May 20, 2021",0.529,0.521
"May 20, 2021",0.522,0.521
"May 20, 2021",0.526,0.521
"May 25, 2021",,0.516
"May 25, 2021",,0.516
"May 25, 2021",,0.516
"May 25, 2021",,0.516
"May 30, 2021",,0.511
"May 30, 2021",0.457,0.511
"May 30, 2021",,0.511
"May 30, 2021",0.46,0.511
"Jun 4, 2021",,0.507
"Jun 4, 2021",0.513,0.507
"Jun 4, 2021",,0.507
"Jun 4, 2021",0.519,0.507
"Jun 9, 2021",0.635,0.503
"Jun 9, 2021",0.533,0.503
"Jun 9, 2021",0.618,0.503
"Jun 9, 2021",0.545,0.503
"Jun 14, 2021",0.502,0.499
"Jun 14, 2021",0.468,0.499
"Jun 14, 2021",0.503,0.499
"Jun 14, 2021",0.466,0.499
"Jun 19, 2021",,0.496
"Jun 19, 2021",0.562,0.496
"Jun 19, 2021",,0.496
"Jun 19, 2021",0.518,0.496
"Jun 24, 2021",,0.494
"Jun 24, 2021",0.347,0.494
"Jun 24, 2021",,0.494
"Jun 24, 2021",0.359,0.494
"Jun 29, 2021",0.494,0.492
"Jun 29, 2021",0.428,0.492
"Jun 29, 2021",0.478,0.492
"Jun 29, 2021",0.432,0.492
"Jul 4, 2021",,0.49
"Jul 4, 2021",0.475,0.49
"Jul 4, 2021",,0.49
"Jul 4, 2021",0.479,0.49
"Jul 9, 2021",,0.489
"Jul 9, 2021",0.435,0.489
"Jul 9, 2021",,0.489
"Jul 9, 2021",0.443,0.489
"Jul 14, 2021",0.589,0.489
"Jul 14, 2021",0.449,0.489
"Jul 14, 2021",0.558,0.489
"Jul 14, 2021",0.491,0.489
"Jul 19, 2021",0.449,0.489
"Jul 19, 2021",0.409,0.489
"Jul 19, 2021",0.442,0.489
"Jul 19, 2021",0.411,0.489
"Jul 24, 2021",,0.49
"Jul 24, 2021",0.453,0.49
"Jul 24, 2021",,0.49
"Jul 24, 2021",0.433,0.49
"Jul 29, 2021",,0.492
"Jul 29, 2021",,0.492
"Jul 29, 2021",,0.492
"Jul 29, 2021",,0.492
"Aug 3, 2021",0.468,0.494
"Aug 3, 2021",0.403,0.494
"Aug 3, 2021",0.467,0.494
"Aug 3, 2021",0.406,0.494
"Aug 8, 2021",,0.496
"Aug 8, 2021",0.385,0.496
"Aug 8, 2021",,0.496
"Aug 8, 2021",0.357,0.496
"Aug 13, 2021",,0.5
"Aug 13, 2021",,0.5
"Aug 13, 2021",,0.5
"Aug 13, 2021",0.315,0.5
"Aug 18, 2021",,0.503
"Aug 18, 2021",0.446,0.503
"Aug 18, 2021",,0.503
"Aug 18, 2021",0.442,0.503
"Aug 23, 2021",,0.507
"Aug 23, 2021",0.442,0.507
"Aug 23, 2021",,0.507
"Aug 23, 2021",0.45,0.507
"Aug 28, 2021",,0.512
"Aug 28, 2021",0.469,0.512
"Aug 28, 2021",,0.512
"Aug 28, 2021",0.485,0.512
"Sep 2, 2021",,0.517
"Sep 2, 2021",,0.517
"Sep 2, 2021",,0.517
"Sep 2, 2021",,0.517
"Sep 7, 2021",,0.522
"Sep 7, 2021",,0.522
"Sep 7, 2021",,0.522
"Sep 7, 2021",,0.522
"Sep 12, 2021",0.534,0.527
"Sep 12, 2021",0.52,0.527
"Sep 12, 2021",0.547,0.527
"Sep 12, 2021",0.545,0.527
"Sep 17, 2021",0.6,0.533
"Sep 17, 2021",0.493,0.533
"Sep 17, 2021",0.6,0.533
