"","date","VV_hectareID_3","VV_sd_hectareID_3","VV_hectareID_5","VV_sd_hectareID_5","VV_hectareID_7","VV_sd_hectareID_7","VV_hectareID_8","VV_sd_hectareID_8","VV_hectareID_9","VV_sd_hectareID_9","VV_hectareID_10","VV_sd_hectareID_10","VV_hectareID_11","VV_sd_hectareID_11","VV_hectareID_17","VV_sd_hectareID_17","VV_hectareID_21","VV_sd_hectareID_21","VV_hectareID_23","VV_sd_hectareID_23","VV_hectareID_24","VV_sd_hectareID_24","VV_hectareID_25","VV_sd_hectareID_25","VV_hectareID_26","VV_sd_hectareID_26","VV_hectareID_27","VV_sd_hectareID_27","VV_hectareID_28","VV_sd_hectareID_28","VV_hectareID_29","VV_sd_hectareID_29","VV_hectareID_30","VV_sd_hectareID_30","VV_hectareID_31","VV_sd_hectareID_31","VV_hectareID_32","VV_sd_hectareID_32","VV_hectareID_33","VV_sd_hectareID_33","VV_hectareID_34","VV_sd_hectareID_34","VV_hectareID_35","VV_sd_hectareID_35","VV_hectareID_37","VV_sd_hectareID_37","VV_hectareID_39","VV_sd_hectareID_39","VV_hectareID_41","VV_sd_hectareID_41","VV_hectareID_42","VV_sd_hectareID_42","VV_hectareID_43","VV_sd_hectareID_43","VV_hectareID_44","VV_sd_hectareID_44","VV_hectareID_46","VV_sd_hectareID_46","VV_hectareID_47","VV_sd_hectareID_47","VV_hectareID_48","VV_sd_hectareID_48","VV_hectareID_50","VV_sd_hectareID_50","VV_hectareID_51","VV_sd_hectareID_51","VV_hectareID_53","VV_sd_hectareID_53","VV_hectareID_55","VV_sd_hectareID_55","VV_hectareID_56","VV_sd_hectareID_56","VV_hectareID_58","VV_sd_hectareID_58","VV_hectareID_59","VV_sd_hectareID_59","VV_hectareID_60","VV_sd_hectareID_60","VV_hectareID_61","VV_sd_hectareID_61","VV_hectareID_63","VV_sd_hectareID_63","VV_hectareID_64","VV_sd_hectareID_64","VV_hectareID_65","VV_sd_hectareID_65","VV_hectareID_66","VV_sd_hectareID_66","VV_hectareID_67","VV_sd_hectareID_67","VV_hectareID_68","VV_sd_hectareID_68","VV_hectareID_69","VV_sd_hectareID_69","VV_hectareID_71","VV_sd_hectareID_71","VV_hectareID_72","VV_sd_hectareID_72","VV_hectareID_75","VV_sd_hectareID_75","VV_hectareID_76","VV_sd_hectareID_76","VV_hectareID_77","VV_sd_hectareID_77","VV_hectareID_78","VV_sd_hectareID_78","VV_hectareID_79","VV_sd_hectareID_79","VV_hectareID_80","VV_sd_hectareID_80","VV_hectareID_81","VV_sd_hectareID_81","VV_hectareID_82","VV_sd_hectareID_82","VV_hectareID_85","VV_sd_hectareID_85","VV_hectareID_86","VV_sd_hectareID_86","VV_hectareID_87","VV_sd_hectareID_87","VV_hectareID_88","VV_sd_hectareID_88","VV_hectareID_89","VV_sd_hectareID_89","VV_hectareID_91","VV_sd_hectareID_91","VV_hectareID_92","VV_sd_hectareID_92","VV_hectareID_94","VV_sd_hectareID_94","VV_hectareID_96","VV_sd_hectareID_96","VV_hectareID_97","VV_sd_hectareID_97","VV_hectareID_98","VV_sd_hectareID_98","VV_hectareID_99","VV_sd_hectareID_99","VV_hectareID_101","VV_sd_hectareID_101","VV_hectareID_103","VV_sd_hectareID_103","VV_hectareID_108","VV_sd_hectareID_108","VV_hectareID_109","VV_sd_hectareID_109","VV_hectareID_110","VV_sd_hectareID_110","VV_hectareID_111","VV_sd_hectareID_111","VV_hectareID_112","VV_sd_hectareID_112","VV_hectareID_114","VV_sd_hectareID_114","VV_hectareID_115","VV_sd_hectareID_115","VV_hectareID_117","VV_sd_hectareID_117","VV_hectareID_118","VV_sd_hectareID_118","VV_hectareID_119","VV_sd_hectareID_119","VV_hectareID_120","VV_sd_hectareID_120","VV_hectareID_123","VV_sd_hectareID_123","VV_hectareID_124","VV_sd_hectareID_124","VV_hectareID_125","VV_sd_hectareID_125","VV_hectareID_126","VV_sd_hectareID_126","VV_hectareID_127","VV_sd_hectareID_127","VV_hectareID_131","VV_sd_hectareID_131","VV_hectareID_132","VV_sd_hectareID_132","VV_hectareID_133","VV_sd_hectareID_133","VV_hectareID_135","VV_sd_hectareID_135","VV_hectareID_136","VV_sd_hectareID_136","VV_hectareID_137","VV_sd_hectareID_137","VV_hectareID_138","VV_sd_hectareID_138","VV_hectareID_139","VV_sd_hectareID_139","VV_hectareID_140","VV_sd_hectareID_140","VV_hectareID_142","VV_sd_hectareID_142","VV_hectareID_143","VV_sd_hectareID_143","VV_hectareID_144","VV_sd_hectareID_144","VV_hectareID_146","VV_sd_hectareID_146","VV_hectareID_147","VV_sd_hectareID_147","VV_hectareID_148","VV_sd_hectareID_148"
"48",2017-08-19,-21.08335,1.821811,-8.333836,1.542732,-8.71187,1.223723,-8.691931,2.258074,-8.336547,1.226286,-6.886255,1.682315,-8.2995,1.39944,-10.309317,1.546412,-8.133691,1.312084,-8.027373,1.464522,-7.622632,1.082158,-20.659943,1.373536,-8.421352,0.911745,-8.532413,2.073306,-7.40479,1.667736,-9.405673,2.394031,-7.666878,1.112745,-7.923471,1.073672,-8.403677,1.082779,-7.220665,1.623306,-8.294942,1.126884,-6.855149,1.689582,-7.929516,0.875825,-7.985566,0.896916,-7.712147,1.311891,-7.798877,1.330759,-8.171184,1.198922,-7.394761,0.837231,-7.302646,1.299522,-17.790684,0.623974,-7.955618,1.202682,-7.243144,1.276446,-8.357543,1.085282,-7.432048,1.314583,-6.929902,1.249813,-8.527618,1.823161,-9.824096,3.942051,-7.167752,1.310508,-6.605431,1.057994,-13.784068,6.305663,-7.202025,0.987576,-19.771831,2.440329,-7.762417,1.021091,-9.055747,1.082187,-8.887267,1.980672,-8.273479,1.483287,-7.710659,0.852585,-19.793316,5.036244,-7.548336,1.434049,-7.853775,1.398753,-7.198317,1.138871,-8.235738,1.352956,-17.087404,2.102023,-8.644274,1.496156,-8.138095,1.234485,-6.329086,1.126305,-7.641003,1.931838,-8.477542,1.395658,-8.637431,0.842146,-8.084474,1.043692,-7.833922,1.123396,-9.044585,1.133982,-8.831337,1.578607,-7.481062,1.192604,-8.005829,1.097135,-8.163935,0.848752,-8.471238,1.400926,-20.141067,3.999847,-7.325195,1.483042,-7.598716,1.065601,-7.209643,5.929738,-7.862483,1.306467,-21.544258,1.281863,-8.228537,1.045322,-8.269699,1.498254,-8.330636,1.665898,-7.92138,1.106603,-7.145584,0.863742,-7.449551,1.254672,-7.357741,1.168281,-7.673429,1.22634,-8.424701,0.866073,-7.793912,1.087091,-6.646375,1.319613,-7.356504,1.039566,-14.3087,5.452599,-11.45267,2.689094,-6.595488,1.343326,-7.794211,1.259358,-7.741014,1.144108,-9.362616,1.639177,-7.851271,1.133167,-7.178231,1.973531,-7.367949,1.268588,-6.789598,0.941899,-7.491207,1.02253,-7.545331,1.088359,-7.66161,1.239749,-7.044139,0.862164,-8.450752,0.940752,-8.390583,0.986192,-7.59793,1.435961
"49",2017-08-31,-20.919648,1.727551,-7.86089,1.678952,-9.356466,0.924725,-7.802433,2.676017,-7.613084,1.160173,-7.417818,1.308589,-7.650762,1.225186,-9.129604,1.299275,-7.496444,1.132426,-7.018184,2.111906,-7.390514,1.02664,-19.382824,1.235994,-9.448805,1.220838,-8.179092,1.046445,-7.465275,1.999207,-10.157229,1.867927,-7.771852,0.935025,-8.354963,1.207296,-7.772733,1.21201,-7.672756,1.814166,-8.287666,1.733232,-6.167137,1.696165,-7.661955,1.238314,-7.710497,1.30129,-7.333126,1.138739,-8.948925,0.89987,-8.551679,1.232591,-7.449343,0.879365,-7.231045,1.096759,-20.460399,1.097897,-8.409165,0.788382,-7.267035,1.036968,-8.110828,1.84519,-8.073532,1.418882,-7.449471,1.15261,-7.967831,2.024913,-9.428149,3.496389,-7.979129,1.132768,-6.731157,0.945072,-16.56548,5.29617,-7.243103,0.998939,-20.547981,2.488476,-7.361853,0.898071,-9.266788,0.950297,-9.018328,1.787554,-8.671686,1.082615,-8.514609,0.780912,-19.978898,4.671836,-8.398822,1.235388,-7.819877,1.149683,-7.770696,1.097259,-8.29541,1.253979,-17.745875,1.692462,-8.646757,1.594577,-8.258065,0.955133,-6.919297,1.597615,-7.350773,2.400936,-7.983852,1.254307,-7.933567,0.834585,-8.865992,0.878322,-8.482269,0.984987,-8.277009,1.704569,-9.313978,1.0875,-7.799517,0.932674,-8.248246,0.735055,-8.195825,1.160547,-8.259528,1.275646,-19.95333,4.45642,-8.078828,1.013262,-7.857975,1.310375,-8.062859,6.189112,-8.078962,1.512612,-21.295278,1.449115,-9.112953,1.36278,-8.072908,1.472915,-8.334818,2.210649,-8.185214,0.938269,-7.759235,0.860221,-7.998145,1.267293,-7.532713,1.218947,-8.587783,0.97679,-8.508113,0.794649,-8.264626,1.330471,-8.030476,1.17644,-8.10329,0.958749,-13.499271,5.340661,-11.008281,2.470508,-7.168748,1.762062,-8.080067,0.897839,-7.834561,0.827014,-8.397517,1.412051,-8.638523,1.616236,-7.588984,1.624546,-7.569598,1.252474,-7.231666,1.304227,-7.877317,1.381211,-7.765382,1.272886,-8.262183,0.942157,-6.801997,1.140919,-7.98369,1.290669,-7.609695,0.830768,-7.525036,1.220209
"50",2017-09-12,-21.157909,1.640331,-8.433581,1.279017,-8.963516,1.075418,-7.84748,2.830941,-8.356078,1.092158,-7.470671,1.924192,-8.033113,0.980562,-8.571178,1.189573,-7.1711,1.12112,-7.104488,1.657016,-8.176724,0.755979,-19.900407,2.201895,-8.54697,1.133971,-8.519862,1.381469,-7.791038,1.015206,-10.345216,2.217735,-7.552014,0.700655,-7.984188,1.319666,-6.999065,1.087755,-7.690468,1.450566,-8.496356,1.131581,-7.918893,0.71864,-8.10432,1.495093,-7.516165,1.149537,-7.636058,0.98997,-8.355066,0.780011,-8.106334,1.427455,-7.688317,0.869597,-8.372433,1.205209,-21.036033,1.773412,-8.085905,1.07117,-7.226849,0.854905,-7.480636,1.322489,-7.478115,1.686814,-7.144747,1.06053,-7.666412,2.191461,-9.568457,3.720253,-7.670324,0.96523,-7.261726,1.2418,-13.816018,4.84904,-6.800769,0.833984,-19.27127,2.290764,-7.744163,0.634769,-8.443835,0.832525,-8.551546,2.111877,-8.393478,1.167222,-8.138715,0.840097,-19.700384,5.076652,-8.113673,1.273529,-8.2181,1.609843,-6.917604,1.073939,-8.58455,0.951233,-17.98268,2.303543,-9.290355,1.508382,-8.108107,1.019217,-6.8284,1.381807,-7.608724,1.733168,-8.184016,1.633729,-8.59179,1.108385,-7.85398,1.246323,-7.889611,1.098191,-7.90375,1.272414,-7.862881,1.181984,-8.512471,1.104085,-8.364674,0.660495,-8.317786,0.703459,-8.082433,1.052986,-20.289573,3.686083,-7.512343,1.199894,-7.345538,0.958093,-8.208039,6.019252,-7.455031,1.536563,-21.485593,1.377712,-8.723817,1.010651,-7.331607,2.09826,-8.303985,1.404551,-8.579708,0.943636,-8.142862,1.179982,-8.491757,1.053822,-7.605557,1.678753,-8.322391,1.016173,-8.818315,0.69976,-8.292734,1.183648,-8.351374,0.853114,-7.986713,0.93512,-13.401607,5.535521,-10.905796,2.118407,-7.049204,1.121057,-7.545849,0.956008,-7.639012,0.940528,-8.787788,0.838368,-8.567544,1.59259,-7.951182,1.744724,-7.403993,1.84998,-7.722402,0.884571,-7.831497,0.835581,-7.910385,0.891836,-7.762427,0.858266,-7.396827,1.070659,-9.076408,1.169678,-8.35014,0.948262,-7.89178,0.884345
"51",2017-09-24,-20.721593,2.112476,-9.545553,1.79436,-9.110609,1.646538,-7.289273,2.973486,-6.815748,1.0059,-8.045128,1.566537,-7.757166,1.239704,-9.442692,1.317614,-6.958922,1.163995,-7.763175,1.459389,-7.9974,0.804563,-21.027077,1.401494,-7.54295,1.066972,-8.148432,1.42104,-6.921167,1.306852,-10.593669,2.141616,-7.545752,1.172181,-7.816355,1.17153,-7.949273,1.108242,-7.680183,1.374401,-7.665304,1.077738,-7.211233,0.883967,-8.567068,1.250048,-8.79504,0.826494,-7.798343,1.284834,-8.331259,1.250173,-7.890888,1.021565,-7.107325,0.960705,-7.989389,1.754931,-21.076907,1.232308,-7.912588,1.142464,-7.190913,1.224721,-7.109725,1.474348,-6.236981,1.321905,-7.711939,0.843339,-7.711004,1.6357,-9.048667,3.229151,-7.313532,1.041736,-7.870509,0.962129,-15.442345,6.312882,-7.618143,0.917345,-19.695406,2.572258,-7.979794,1.178532,-8.393533,1.052599,-9.477137,1.74066,-8.115248,1.522357,-8.05512,0.553651,-19.843799,4.949973,-8.197607,1.161214,-7.492429,1.293758,-7.307603,1.552567,-8.197236,0.829251,-17.576198,1.80051,-9.075523,1.401457,-8.376654,1.065701,-6.934286,1.209636,-7.415087,2.150853,-8.284795,0.832239,-9.047041,0.891328,-7.855798,1.768194,-8.19343,1.255594,-8.099089,1.210223,-8.861856,1.142603,-8.043908,0.890357,-8.109943,0.93929,-8.17255,0.76716,-8.012729,1.16577,-21.054931,3.611699,-7.537988,1.486562,-7.536457,1.024607,-7.644916,5.83044,-7.860453,1.603288,-21.976503,1.421336,-7.551182,0.995294,-7.848133,1.580967,-7.666268,1.724832,-7.347562,1.751573,-7.971826,0.94124,-8.091155,0.96474,-7.524645,1.352288,-7.830056,0.8792,-8.058194,1.56442,-8.137664,1.325684,-8.265053,0.742526,-7.303984,1.207596,-14.667252,5.725971,-10.15203,2.007882,-6.757431,1.2835,-7.868723,1.21682,-7.904025,0.797922,-7.450286,0.97983,-8.482609,1.418212,-7.844375,1.770597,-7.766177,1.466741,-6.888528,1.014979,-8.025094,0.786822,-7.928367,0.72153,-7.593722,1.088717,-6.86782,0.666033,-8.439851,1.032973,-7.944044,0.703257,-8.424256,1.295606
"52",2017-10-06,-20.773135,2.139056,-7.782938,1.897627,-7.642602,1.080091,-6.83319,2.361164,-7.371991,1.192733,-6.642505,1.454449,-6.782122,1.505806,-8.659319,1.678346,-7.801605,0.94776,-7.203853,0.915998,-6.675374,0.944499,-21.724607,0.943491,-7.326623,1.051024,-7.970102,1.536407,-6.531785,1.258426,-10.511545,2.159649,-7.213334,0.91874,-6.980771,1.132818,-7.215178,0.795912,-7.331144,1.484935,-7.199326,1.136079,-7.11209,0.895363,-7.243427,1.379947,-6.989702,0.85408,-7.296825,1.003826,-7.548975,1.221952,-7.664575,0.982653,-7.523764,1.024005,-7.681675,1.37155,-20.42262,1.045397,-7.436228,0.919253,-6.894448,1.219468,-7.766552,1.365442,-6.17104,1.320035,-6.674682,1.191546,-8.361449,1.798496,-7.831,3.675081,-7.713221,1.027861,-6.273711,1.462103,-14.202121,5.331176,-6.985207,0.8986,-20.458763,2.758498,-6.956395,1.106918,-8.181529,1.307596,-8.833175,2.296178,-7.347983,1.527243,-7.360266,1.048379,-20.191207,4.305188,-6.592633,1.471884,-7.796341,1.555717,-6.365566,1.151124,-7.577377,0.956702,-17.972826,2.326115,-8.464752,1.460947,-7.324681,0.931396,-7.239845,1.331567,-7.622631,1.866528,-6.449084,1.355301,-8.131282,1.004882,-7.484213,1.066707,-7.423596,0.853637,-7.084565,1.261334,-7.461342,1.378169,-7.595537,1.269288,-7.125804,0.781249,-7.540858,0.788246,-6.860504,1.082177,-19.563736,4.428082,-7.045035,1.401126,-7.102797,1.197117,-6.986208,6.208663,-7.796728,1.919031,-20.641554,1.121623,-7.82794,1.177752,-6.697259,1.667378,-7.822951,1.477047,-7.426234,1.163779,-7.99151,0.843257,-7.332358,0.927094,-7.403737,1.629707,-7.356168,1.049353,-7.722665,1.124079,-7.54694,1.031425,-7.639649,1.197411,-7.146905,1.165733,-13.568663,5.092466,-10.920945,2.149202,-6.930321,1.037105,-7.827742,0.860122,-7.295604,1.152269,-7.331882,0.866452,-8.142518,1.425227,-7.266396,2.006523,-7.182939,1.516923,-6.323646,0.934904,-7.60873,0.769721,-8.010708,0.828771,-7.223024,0.96029,-7.060399,1.112886,-8.144106,1.02037,-7.936782,0.794779,-7.632806,1.238612
"53",2017-10-18,-21.445651,1.814365,-8.036213,1.611425,-8.30621,1.263489,-8.554512,3.025182,-7.019855,1.241906,-6.774602,2.012231,-7.42748,1.224663,-8.851142,1.027364,-7.42262,1.228461,-6.939505,1.870175,-7.442593,0.891439,-19.966786,1.530068,-6.797989,0.969086,-7.798016,1.331866,-6.012366,1.509912,-7.820954,1.409805,-7.294789,0.896237,-6.979546,1.341671,-7.497203,1.087393,-6.175596,1.984918,-7.013902,1.454672,-6.628583,0.905996,-7.037476,0.944975,-7.414661,1.356269,-6.17572,1.212123,-7.029484,1.119977,-6.826295,1.603055,-6.669418,0.950681,-6.914562,1.548907,-21.04651,1.219595,-7.147808,0.732725,-6.887495,1.020516,-8.009708,1.472567,-6.52299,0.904983,-6.921061,1.473953,-7.43577,2.143525,-8.671796,2.645881,-6.326215,1.575159,-6.668079,1.346473,-15.718533,5.743301,-7.384267,1.196636,-18.575747,2.940861,-8.13418,1.064433,-9.011178,0.909514,-8.344076,2.164869,-7.513965,1.037224,-6.899298,1.024505,-19.81603,5.109449,-8.55087,1.377223,-7.521689,1.423525,-6.870895,1.154578,-7.712897,1.000771,-18.094459,1.623365,-7.763392,1.580702,-7.273963,1.070409,-6.426939,1.126494,-6.657871,1.886213,-7.322693,1.5458,-8.27704,1.1285,-8.010714,1.168886,-7.053657,0.977698,-7.723479,0.84046,-8.078831,1.153836,-7.152483,0.784614,-8.043995,0.779312,-8.439307,0.675481,-7.516755,1.117843,-19.918522,3.743429,-5.96764,1.712512,-7.241412,1.190702,-6.146254,6.23875,-7.192527,1.393318,-20.582451,1.709577,-7.938629,0.956473,-6.530069,2.322698,-7.748935,1.125334,-6.795193,1.434395,-7.079951,1.00451,-7.386208,1.064803,-7.052199,1.21068,-6.672761,1.209056,-7.650886,1.073488,-7.823319,1.261708,-7.607587,1.144582,-7.573641,1.160415,-13.576683,5.296916,-9.614686,1.502989,-6.048156,1.154912,-7.730975,0.759526,-6.665423,0.860092,-7.294914,0.997892,-7.840577,1.353438,-7.761333,1.967743,-7.084508,1.566893,-6.265122,1.001793,-7.802268,0.721008,-7.464515,1.010385,-7.20674,1.266368,-6.840288,0.774956,-7.693225,0.813357,-8.06917,0.728185,-7.278846,1.624029
"54",2017-10-30,-19.956954,1.448307,-7.181256,1.624324,-7.433495,1.065167,-7.120886,3.01483,-7.554316,0.839035,-7.303593,1.459334,-6.588024,1.711136,-8.022198,1.14706,-6.974072,1.064273,-7.393943,1.638455,-7.083254,0.975048,-19.422434,1.473137,-7.202395,1.050194,-7.442296,1.439089,-6.890014,1.104462,-9.078049,2.427188,-6.762399,1.21524,-6.549892,1.334367,-6.745746,0.850186,-7.453557,1.339445,-6.478323,1.150376,-6.327098,1.420452,-7.142446,1.698781,-7.391,1.518809,-7.406852,1.209677,-6.868037,1.21364,-6.403462,0.998348,-7.253254,0.894292,-7.271084,1.268758,-21.444657,0.833834,-7.211834,0.865896,-7.277775,0.938998,-7.626022,1.351719,-6.985148,1.132711,-6.086567,1.803272,-7.527287,2.756244,-8.787539,3.089736,-6.747067,1.303983,-7.23332,1.374608,-15.673008,5.851987,-6.423503,1.664505,-20.285539,2.948777,-6.955582,0.768573,-8.147484,1.10183,-8.526434,1.891221,-8.132896,1.364166,-6.521621,0.896419,-19.565841,4.588064,-7.088728,1.79471,-6.590199,1.340434,-6.358639,0.943851,-7.474563,0.690924,-19.233025,2.6355,-6.927646,1.233494,-7.757883,0.777093,-7.083877,1.534808,-6.210021,2.161763,-7.177939,1.153962,-7.495118,1.055386,-7.108083,1.150136,-7.106942,1.15133,-7.146923,1.09679,-8.318407,1.048252,-7.599878,1.183859,-6.1991,0.84613,-7.00744,1.207564,-6.891793,1.245881,-19.181819,4.116506,-7.26815,1.32577,-7.266728,0.881309,-7.432522,6.062606,-6.825152,1.308187,-21.5891,1.213678,-6.567841,0.847559,-6.915208,1.711231,-8.053081,1.353287,-7.012173,1.463053,-6.831069,1.269213,-7.208106,1.020318,-6.414731,1.058279,-6.605212,1.318041,-7.673186,1.194147,-7.574194,1.406783,-7.040936,0.845716,-7.834363,0.810704,-12.201158,5.536453,-9.199856,1.773144,-6.826803,1.586356,-6.66956,1.000868,-7.209828,0.885315,-7.332937,1.0159,-7.12773,1.766892,-7.126708,1.49639,-6.283602,1.840576,-6.112304,1.10977,-7.356432,0.946381,-7.90151,1.214942,-6.753827,1.173348,-7.146349,0.888405,-7.365916,0.892477,-7.668732,0.873401,-7.175667,1.094461
"55",2017-11-11,-19.89601,1.872921,-6.809041,1.635447,-7.077614,1.044622,-7.210332,2.006383,-6.004156,1.420761,-5.995573,1.576665,-6.070872,1.218516,-7.771921,0.959421,-6.795272,1.255379,-6.926746,1.81995,-6.275104,1.134767,-21.127343,1.34857,-5.898227,1.282127,-7.335063,1.597379,-6.142409,1.078203,-8.486045,1.152627,-7.014999,1.492977,-6.325094,1.100046,-6.505942,0.724862,-6.408705,1.724374,-7.011056,1.768113,-6.473851,1.091298,-6.988119,1.204805,-6.637796,1.097424,-6.32914,1.268912,-6.678945,1.166698,-6.172235,1.476377,-6.57902,1.072335,-6.820812,1.142279,-21.171772,1.069386,-6.950889,1.038316,-6.414412,0.985696,-7.594164,1.78816,-5.636369,1.166871,-6.933678,1.029581,-7.21731,1.731454,-7.160118,2.879435,-6.638945,0.889323,-6.150909,1.399003,-13.218442,6.195712,-5.894223,0.985886,-19.920818,2.784631,-6.853672,0.812614,-7.011183,1.31127,-7.699806,1.903739,-6.837715,1.138831,-6.114273,1.065541,-19.970987,4.929143,-6.019052,1.184167,-6.669601,1.169827,-5.927877,0.848565,-6.770333,0.907084,-19.664261,2.261316,-7.172353,1.071804,-7.013604,0.970288,-6.800497,1.514512,-6.678188,2.026918,-5.966374,1.439402,-7.607492,1.140501,-7.11434,1.098367,-7.055957,1.114443,-6.580696,1.068685,-8.42544,1.420376,-6.22594,1.183365,-7.608693,1.095254,-6.301632,0.865548,-7.39404,1.048624,-18.315511,4.002387,-6.389905,1.012306,-7.198184,1.285089,-7.098831,6.368506,-6.840623,1.484799,-20.160999,2.326004,-6.328782,0.736381,-6.156135,1.387019,-7.458476,1.174983,-7.146811,1.396562,-6.956369,0.755859,-6.354719,0.801034,-6.577626,1.420191,-6.868399,0.989162,-7.419832,1.045867,-6.646311,1.452299,-5.887702,1.093487,-7.267409,0.820926,-13.027341,5.129789,-9.328975,1.343965,-6.115645,1.882481,-6.651481,0.973674,-6.650441,0.882061,-7.354323,1.118407,-6.824545,1.082428,-6.385661,1.664583,-7.093093,1.54845,-6.482784,0.81045,-7.041471,0.798213,-6.594317,1.056737,-6.881888,1.214718,-6.567186,1.214218,-6.38337,1.108397,-6.361777,0.763815,-6.455273,0.926932
"56",2017-11-23,-20.539877,1.816929,-6.47045,1.681669,-6.924209,0.996567,-6.850786,2.811517,-6.921675,1.49194,-6.4263,1.182123,-5.810439,1.374802,-7.652814,1.256183,-7.410834,1.848573,-6.64862,1.50222,-7.766568,1.168479,-20.677275,1.398337,-6.863316,1.741042,-7.04242,1.55445,-6.581153,1.073293,-7.092413,1.983936,-7.175032,1.171217,-6.647681,1.708278,-6.258037,1.165763,-7.048164,1.43942,-7.031206,1.578941,-6.608991,1.289383,-6.458062,1.720546,-6.168722,1.282302,-6.364813,1.226263,-6.03985,1.203526,-6.616102,1.306546,-6.066846,0.850307,-6.367774,1.329855,-21.304307,0.823168,-6.84136,0.637887,-6.926375,1.152443,-7.774601,1.315409,-6.186553,1.111125,-5.579197,1.028272,-6.805439,3.284013,-6.893884,2.596752,-6.287448,0.939615,-6.232167,1.622411,-12.22921,6.425103,-6.458804,0.896567,-19.953319,2.646883,-6.311113,1.540115,-7.492075,1.194587,-7.052796,1.818314,-7.271664,1.252959,-6.796313,1.231461,-20.814194,5.018155,-6.670989,1.22123,-6.597052,1.42091,-7.197685,1.691688,-6.764154,1.021441,-19.420857,2.580196,-7.331398,1.211791,-7.058357,0.8151,-6.404053,1.605268,-6.889938,2.106805,-6.385453,1.305501,-6.578917,0.949477,-6.352142,1.354821,-6.766436,1.126343,-6.615464,1.47334,-6.673479,1.14622,-6.512868,0.905171,-6.638308,0.986469,-6.514105,0.843261,-6.741643,1.296972,-19.181543,4.967852,-7.143296,1.695735,-6.276666,1.408696,-6.061613,6.202874,-6.583672,1.878762,-18.854023,1.168517,-6.294739,1.132077,-5.788907,1.583494,-6.416456,1.049978,-6.075296,1.320478,-5.572669,1.175982,-6.588614,1.023249,-5.985029,1.273678,-6.608471,1.04468,-6.475431,1.168991,-5.761102,1.967942,-6.449453,1.326284,-7.450886,0.853625,-11.536558,4.403724,-7.879254,1.421294,-6.111906,1.180162,-5.989315,0.75031,-6.513004,0.819236,-6.540053,1.510592,-6.584465,1.327616,-7.517137,1.546334,-6.781716,1.894344,-5.727423,1.193622,-6.146952,1.490669,-6.347557,1.099229,-6.26754,0.911464,-6.988888,0.933491,-7.006007,1.005409,-6.117813,1.226019,-6.201729,1.242425
"57",2017-12-05,-20.704181,2.070148,-5.587758,1.793114,-6.983614,0.779845,-6.973048,2.217334,-6.336576,1.448429,-6.258194,1.111961,-6.17227,1.372876,-7.859866,1.183625,-7.084579,1.422621,-6.924644,1.311902,-6.688965,0.910439,-20.748835,1.541838,-6.740071,1.522687,-6.983875,1.658485,-6.49668,1.058867,-8.080246,1.540408,-7.18227,1.129771,-6.29103,1.68101,-5.69275,0.934849,-6.893065,1.298948,-6.325236,1.433204,-6.351295,0.949119,-5.756065,1.134982,-5.860635,1.399571,-6.730274,1.443676,-6.383862,0.826553,-6.894692,1.08269,-6.672019,0.83641,-6.01654,1.196478,-20.742985,0.816929,-6.609164,1.159028,-6.386846,0.910282,-6.643412,1.139022,-5.948823,1.190438,-6.710003,1.300603,-7.434077,3.402094,-8.272455,2.248645,-5.772048,0.911982,-5.978885,1.298222,-13.679025,6.376514,-6.41816,1.011701,-20.273288,2.432421,-6.432919,0.983642,-6.339,0.990201,-7.24417,1.94853,-7.297504,1.171722,-6.36007,1.600538,-19.060032,5.242892,-5.949668,1.23191,-6.858034,1.140347,-6.985158,1.288468,-7.053475,1.143632,-19.519159,2.855712,-7.205673,0.964097,-5.824691,1.089119,-6.165148,1.216962,-6.114027,2.350959,-6.094386,1.240577,-6.37764,1.122912,-6.742422,1.205926,-6.580635,1.610234,-5.768633,1.417792,-7.278725,1.382777,-6.89364,1.02037,-6.474715,0.853991,-5.839224,0.979487,-7.086387,1.37888,-19.176095,4.479405,-6.602573,1.317847,-6.761618,1.090725,-5.19464,6.08171,-6.959785,2.193658,-19.711412,1.289612,-6.390572,0.899021,-6.520039,2.025736,-6.297363,1.099897,-6.964293,1.011946,-5.015197,1.115928,-6.175901,1.190757,-5.87183,1.378669,-6.131723,1.503262,-6.645614,1.312563,-5.734851,1.326617,-6.26511,0.936668,-6.486895,1.220485,-13.086324,5.877559,-8.618523,1.75345,-6.294657,1.170674,-6.076869,1.024329,-6.1191,1.108069,-6.856802,1.562835,-7.114362,1.1696,-6.740858,1.581188,-6.594387,1.83669,-5.918561,0.899655,-6.558676,1.174554,-5.763512,1.565844,-6.070647,1.011937,-6.572817,1.074014,-6.723741,0.93672,-6.08523,0.83483,-6.324883,1.023413
