"","date","VH_hectareID_3","VH_sd_hectareID_3","VH_hectareID_5","VH_sd_hectareID_5","VH_hectareID_7","VH_sd_hectareID_7","VH_hectareID_8","VH_sd_hectareID_8","VH_hectareID_9","VH_sd_hectareID_9","VH_hectareID_10","VH_sd_hectareID_10","VH_hectareID_11","VH_sd_hectareID_11","VH_hectareID_17","VH_sd_hectareID_17","VH_hectareID_21","VH_sd_hectareID_21","VH_hectareID_23","VH_sd_hectareID_23","VH_hectareID_24","VH_sd_hectareID_24","VH_hectareID_25","VH_sd_hectareID_25","VH_hectareID_26","VH_sd_hectareID_26","VH_hectareID_27","VH_sd_hectareID_27","VH_hectareID_28","VH_sd_hectareID_28","VH_hectareID_29","VH_sd_hectareID_29","VH_hectareID_30","VH_sd_hectareID_30","VH_hectareID_31","VH_sd_hectareID_31","VH_hectareID_32","VH_sd_hectareID_32","VH_hectareID_33","VH_sd_hectareID_33","VH_hectareID_34","VH_sd_hectareID_34","VH_hectareID_35","VH_sd_hectareID_35","VH_hectareID_37","VH_sd_hectareID_37","VH_hectareID_39","VH_sd_hectareID_39","VH_hectareID_41","VH_sd_hectareID_41","VH_hectareID_42","VH_sd_hectareID_42","VH_hectareID_43","VH_sd_hectareID_43","VH_hectareID_44","VH_sd_hectareID_44","VH_hectareID_46","VH_sd_hectareID_46","VH_hectareID_47","VH_sd_hectareID_47","VH_hectareID_48","VH_sd_hectareID_48","VH_hectareID_50","VH_sd_hectareID_50","VH_hectareID_51","VH_sd_hectareID_51","VH_hectareID_53","VH_sd_hectareID_53","VH_hectareID_55","VH_sd_hectareID_55","VH_hectareID_56","VH_sd_hectareID_56","VH_hectareID_58","VH_sd_hectareID_58","VH_hectareID_59","VH_sd_hectareID_59","VH_hectareID_60","VH_sd_hectareID_60","VH_hectareID_61","VH_sd_hectareID_61","VH_hectareID_63","VH_sd_hectareID_63","VH_hectareID_64","VH_sd_hectareID_64","VH_hectareID_65","VH_sd_hectareID_65","VH_hectareID_66","VH_sd_hectareID_66","VH_hectareID_67","VH_sd_hectareID_67","VH_hectareID_68","VH_sd_hectareID_68","VH_hectareID_69","VH_sd_hectareID_69","VH_hectareID_71","VH_sd_hectareID_71","VH_hectareID_72","VH_sd_hectareID_72","VH_hectareID_75","VH_sd_hectareID_75","VH_hectareID_76","VH_sd_hectareID_76","VH_hectareID_77","VH_sd_hectareID_77","VH_hectareID_78","VH_sd_hectareID_78","VH_hectareID_79","VH_sd_hectareID_79","VH_hectareID_80","VH_sd_hectareID_80","VH_hectareID_81","VH_sd_hectareID_81","VH_hectareID_82","VH_sd_hectareID_82","VH_hectareID_85","VH_sd_hectareID_85","VH_hectareID_86","VH_sd_hectareID_86","VH_hectareID_87","VH_sd_hectareID_87","VH_hectareID_88","VH_sd_hectareID_88","VH_hectareID_89","VH_sd_hectareID_89","VH_hectareID_91","VH_sd_hectareID_91","VH_hectareID_92","VH_sd_hectareID_92","VH_hectareID_94","VH_sd_hectareID_94","VH_hectareID_96","VH_sd_hectareID_96","VH_hectareID_97","VH_sd_hectareID_97","VH_hectareID_98","VH_sd_hectareID_98","VH_hectareID_99","VH_sd_hectareID_99","VH_hectareID_101","VH_sd_hectareID_101","VH_hectareID_103","VH_sd_hectareID_103","VH_hectareID_108","VH_sd_hectareID_108","VH_hectareID_109","VH_sd_hectareID_109","VH_hectareID_110","VH_sd_hectareID_110","VH_hectareID_111","VH_sd_hectareID_111","VH_hectareID_112","VH_sd_hectareID_112","VH_hectareID_114","VH_sd_hectareID_114","VH_hectareID_115","VH_sd_hectareID_115","VH_hectareID_117","VH_sd_hectareID_117","VH_hectareID_118","VH_sd_hectareID_118","VH_hectareID_119","VH_sd_hectareID_119","VH_hectareID_120","VH_sd_hectareID_120","VH_hectareID_123","VH_sd_hectareID_123","VH_hectareID_124","VH_sd_hectareID_124","VH_hectareID_125","VH_sd_hectareID_125","VH_hectareID_126","VH_sd_hectareID_126","VH_hectareID_127","VH_sd_hectareID_127","VH_hectareID_131","VH_sd_hectareID_131","VH_hectareID_132","VH_sd_hectareID_132","VH_hectareID_133","VH_sd_hectareID_133","VH_hectareID_135","VH_sd_hectareID_135","VH_hectareID_136","VH_sd_hectareID_136","VH_hectareID_137","VH_sd_hectareID_137","VH_hectareID_138","VH_sd_hectareID_138","VH_hectareID_139","VH_sd_hectareID_139","VH_hectareID_140","VH_sd_hectareID_140","VH_hectareID_142","VH_sd_hectareID_142","VH_hectareID_143","VH_sd_hectareID_143","VH_hectareID_144","VH_sd_hectareID_144","VH_hectareID_146","VH_sd_hectareID_146","VH_hectareID_147","VH_sd_hectareID_147","VH_hectareID_148","VH_sd_hectareID_148"
"30",2017-01-03,-25.715078,1.827983,-14.0192,1.87808,-13.295174,1.022606,-14.45273,2.80035,-13.284537,1.23334,-11.265424,1.281553,-12.645396,1.05779,-14.481788,1.441188,-14.191345,0.687487,-14.611997,1.558598,-13.836065,1.251837,-25.409138,1.670342,-13.550609,1.083983,-13.359083,1.944633,-13.718701,1.612751,-15.055383,1.107228,-14.199244,1.063511,-13.35524,1.322261,-13.554073,1.181657,-13.835964,1.371194,-13.607436,1.726467,-13.797797,1.118195,-13.675234,0.966236,-14.042762,0.923622,-13.195246,1.094024,-14.078137,1.086368,-13.648857,1.483356,-13.829388,0.781299,-14.102274,1.380706,-26.042805,1.70029,-13.953841,1.328685,-13.294065,1.03885,-14.299609,1.261741,-12.488293,1.115519,-13.015374,1.250428,-13.964336,2.416536,-14.20015,3.776969,-13.045917,0.934798,-12.578753,1.185762,-22.935846,5.150623,-12.788698,1.111249,-24.911806,2.421202,-13.541556,1.221235,-14.533518,1.133209,-14.173626,2.138237,-13.702222,1.046164,-13.863209,1.055006,-24.590015,4.409721,-13.28574,1.508155,-13.799802,1.032111,-12.537914,1.474573,-14.175607,1.608322,-23.351018,1.684134,-13.308724,1.208175,-13.664712,1.152448,-13.19523,1.519369,-13.356706,1.548869,-13.611363,1.501739,-13.798033,1.0031,-13.241068,1.204063,-13.820052,1.347636,-12.955293,0.841146,-14.01761,1.513518,-13.950522,0.87401,-14.007811,1.389348,-13.399178,1.096244,-12.796384,1.027658,-24.315884,3.308088,-12.479166,1.02599,-14.515436,1.150432,-15.370446,2.474575,-14.076038,1.726674,-25.598461,1.97525,-13.390489,1.112444,-12.290224,1.415462,-14.310032,1.672209,-14.208169,1.248079,-12.294135,1.303014,-13.641742,1.17427,-13.858991,1.362338,-13.47691,1.083382,-13.65044,0.892249,-12.985613,1.088248,-13.244654,1.246591,-13.45724,1.277023,-19.340044,4.745472,-15.305325,2.01265,-12.424354,1.636648,-13.353759,0.774249,-13.954975,0.815207,-13.923198,1.262146,-13.38269,1.43698,-14.44917,1.162776,-12.955653,1.792125,-13.110849,0.911355,-14.073214,0.752006,-14.173098,1.005593,-14.045518,1.347505,-13.850643,1.278997,-14.184467,1.434381,-13.601017,0.614252,-13.524129,1.225194
"31",2017-01-15,-25.530688,2.361682,-13.791591,1.787097,-12.232339,1.077101,-13.108252,1.943539,-13.359214,0.861039,-11.221276,1.358097,-11.82868,1.396282,-13.791394,1.710209,-14.113645,1.155401,-12.579982,1.906923,-14.042925,1.69812,-25.879474,2.081569,-13.368807,1.081728,-15.006981,1.701082,-12.769129,1.299074,-12.216156,1.396964,-13.766811,1.004647,-12.828521,1.279864,-14.180475,1.131074,-12.927029,1.6009,-12.140672,1.699578,-12.758831,0.959296,-13.533404,1.923314,-13.541294,1.468613,-11.651365,1.341005,-12.955556,1.116079,-12.075939,1.35235,-13.840166,0.694765,-14.364598,1.75789,-23.605435,1.735202,-12.936361,0.828689,-13.268791,0.978272,-12.668212,1.304481,-14.211315,0.932268,-12.102985,1.542228,-13.585374,2.986955,-14.288401,3.906593,-12.605505,1.202848,-12.19808,1.568585,-19.20751,4.15733,-12.009704,0.802905,-24.823699,2.373173,-14.591438,1.759822,-13.396907,1.269569,-15.332761,2.199669,-15.075422,0.939149,-13.860715,1.112988,-23.810072,4.151411,-11.276601,1.600786,-13.220805,1.517845,-11.495072,1.221361,-12.942216,1.849527,-21.413374,1.793701,-14.145248,1.554823,-14.209099,0.957518,-12.644818,1.098913,-12.672168,1.678733,-13.538798,1.242494,-13.962938,1.116781,-12.042101,1.44769,-12.026374,1.146329,-11.967628,1.278244,-14.269727,1.533725,-13.270917,1.368754,-12.919443,1.136614,-12.729297,1.328695,-13.396963,1.026344,-22.537096,2.45035,-13.38585,1.133816,-14.33417,1.11054,-13.777527,2.299891,-11.919376,1.768545,-25.574484,1.954964,-11.428656,1.312261,-13.264823,1.847948,-13.63991,1.563371,-13.488268,1.161052,-13.27786,1.033778,-14.58367,1.133759,-12.526453,1.221583,-13.106652,1.163306,-14.290345,1.048541,-11.909546,1.346274,-12.015772,0.863625,-13.538835,1.276849,-18.016374,4.111929,-13.446116,1.747607,-12.334837,1.241677,-13.046393,1.037111,-12.871874,1.124656,-12.518735,1.9246,-11.289745,1.48065,-14.797082,1.576069,-12.795052,1.727103,-12.471521,1.032464,-14.013706,0.61509,-11.616163,0.752821,-12.923278,1.328341,-13.635761,1.301423,-15.113143,1.333445,-14.149613,1.099341,-13.540989,1.390948
"32",2017-01-27,-25.365715,1.391728,-14.423313,2.037753,-13.360801,0.922857,-13.977243,2.207655,-13.4998,0.835646,-11.472846,1.684544,-13.520738,1.665716,-14.509819,1.201875,-14.153219,1.203155,-13.173254,1.496173,-13.664558,1.189495,-24.809829,1.409302,-14.0427,1.112881,-13.460694,1.3898,-13.829585,1.458502,-13.88171,1.800193,-13.612619,0.888616,-13.434622,1.471103,-13.814544,0.938808,-13.674196,1.133964,-13.100086,1.455218,-14.656588,1.254867,-13.608546,1.116953,-13.61072,1.001679,-12.912988,1.223816,-13.514651,1.099201,-13.915388,1.371838,-14.680917,0.852163,-14.135008,1.311519,-25.169672,1.566751,-13.36312,0.787138,-13.16643,1.62642,-14.60556,1.839838,-12.264762,1.228011,-13.303391,1.051432,-14.157857,2.6474,-13.588712,4.313971,-13.109525,1.487851,-13.870451,1.247626,-21.986165,5.05471,-13.160997,0.911321,-24.708855,1.920938,-13.862153,1.141555,-13.979643,1.115218,-14.548493,1.68963,-13.848411,0.831292,-13.571271,0.938998,-24.186423,4.183795,-13.591261,1.430734,-13.896526,1.058939,-13.357566,0.934763,-13.693307,1.211028,-23.725067,1.952769,-13.678187,1.267996,-14.167737,0.801724,-13.735304,1.058679,-13.647511,1.79003,-13.259682,1.127937,-13.778012,1.065372,-13.292825,1.159501,-13.542075,1.303508,-13.278988,1.506245,-13.422671,1.496329,-14.34071,1.419744,-14.157237,0.807526,-13.27395,0.941394,-13.322418,1.010242,-23.944003,2.910976,-13.303927,0.854825,-14.544717,1.180294,-15.109746,1.71242,-13.473934,1.612775,-24.425121,1.388649,-13.045843,0.815512,-11.897007,2.055926,-13.882048,1.202241,-13.45173,1.131254,-13.597605,0.759007,-13.386803,1.005317,-13.004486,0.932222,-13.673632,1.499471,-13.698107,0.836903,-13.67604,1.014129,-13.552756,1.438009,-13.735802,0.835852,-18.017528,4.723925,-15.047081,2.044226,-13.266341,1.283144,-12.949519,1.013144,-13.332027,1.221311,-13.861135,1.105389,-13.750876,1.084004,-14.233723,1.772177,-13.331691,1.434581,-14.011089,1.087786,-13.262471,0.869442,-13.130225,0.79705,-13.170229,1.069711,-13.850465,1.386755,-13.950783,1.490256,-13.684038,0.703664,-13.917503,1.186849
"33",2017-02-08,-24.186384,1.720996,-13.051887,1.914699,-12.898093,1.077023,-13.208713,2.888116,-12.071487,0.849661,-10.424181,1.447669,-11.716661,0.974714,-12.502967,1.20554,-13.517367,0.976316,-13.484962,1.732904,-13.549912,1.456935,-24.016067,1.360447,-11.76691,1.058066,-12.475331,1.747463,-12.360663,1.406147,-12.87184,1.09106,-12.732827,0.721018,-12.291308,1.62099,-12.427944,0.956809,-12.693305,1.78812,-11.69586,1.871968,-12.012475,1.325969,-11.978432,0.950233,-12.269866,1.121738,-12.024815,1.937026,-13.311488,1.91517,-12.70471,1.181419,-12.868175,0.664155,-14.01207,1.623879,-23.922365,1.501885,-13.422965,0.867747,-12.397989,1.127783,-13.126857,1.732148,-11.054368,1.562694,-11.760377,1.200019,-13.012764,2.910186,-11.692719,3.861964,-12.383499,0.968797,-11.680877,1.179935,-20.957277,4.60601,-12.025822,0.952644,-23.391496,1.878372,-13.445099,0.940273,-12.803693,1.089956,-13.315235,1.356444,-12.828658,0.936783,-12.107334,0.881905,-22.641332,4.254478,-12.302134,1.241292,-12.333899,1.526494,-12.341086,1.250098,-12.655439,1.30613,-22.628939,1.932997,-13.356593,1.430873,-12.91683,0.954951,-12.121507,1.20694,-13.090218,1.765739,-12.701789,1.539297,-12.390325,0.84453,-11.859437,1.554445,-12.922111,1.282058,-12.418386,1.670559,-12.548906,1.861987,-12.672901,0.886419,-12.731998,1.05857,-12.726254,0.916855,-11.515977,1.302138,-23.830685,3.277254,-13.33151,1.078699,-13.238971,1.047983,-12.979548,2.499598,-13.040171,1.711581,-23.337851,1.297698,-12.107035,1.133545,-11.530478,1.752519,-12.167963,1.215954,-13.662488,1.628465,-11.148742,1.489105,-12.202009,1.026495,-12.666162,1.614795,-13.234481,0.922167,-12.292206,0.901816,-12.489799,1.382397,-13.27288,1.109205,-12.295493,0.987837,-16.855251,4.339329,-14.485437,1.844333,-12.609247,1.495145,-11.240718,1.170597,-12.403963,0.901292,-12.7608,0.879203,-12.068077,1.196784,-13.735063,1.237472,-12.465697,1.609144,-11.942577,1.18455,-12.415232,0.868547,-12.234058,1.323352,-11.457486,1.283544,-12.773841,0.944533,-12.455633,1.277315,-13.061721,0.650695,-12.074768,1.374857
"34",2017-02-20,-25.041948,2.079939,-14.018949,1.694655,-13.702965,1.081788,-14.162321,2.324616,-12.877024,0.627776,-12.691811,1.271561,-12.654215,0.8963,-13.857013,1.33644,-14.08742,1.485557,-13.641088,1.547833,-13.883487,1.165361,-24.272749,1.445455,-13.198433,1.204739,-13.394221,1.493917,-13.254178,1.724088,-14.277503,1.104698,-13.411589,1.121633,-13.454369,1.215253,-13.348564,0.810122,-12.90449,1.562579,-12.480791,2.299388,-13.481529,1.131366,-13.22231,0.98703,-13.5088,0.886363,-13.267104,0.976294,-13.457496,0.869211,-13.453719,1.173003,-13.277806,0.638917,-14.15161,1.661408,-24.958317,0.933236,-12.888921,0.745057,-13.47167,0.947933,-13.723,2.049819,-12.827684,1.05601,-13.292565,1.089606,-15.074552,2.818311,-14.312139,3.678376,-13.108331,0.825542,-14.078742,1.289153,-21.552664,4.256764,-13.084454,0.676986,-25.181942,1.925483,-13.611668,1.094384,-13.837223,1.265465,-14.448043,1.45699,-14.395358,0.883486,-13.611726,1.237302,-24.089307,4.538404,-14.048289,1.405464,-14.067698,1.467781,-13.008957,0.943884,-13.815178,1.363275,-23.403454,1.530177,-13.650417,1.042337,-13.185556,1.423356,-13.478057,1.223267,-12.757025,2.146904,-13.246612,1.304809,-13.571004,1.159986,-13.009839,0.931897,-13.002502,0.864347,-12.947189,0.985799,-14.236121,1.351624,-13.484009,0.96826,-13.386126,0.750293,-13.952516,0.984933,-13.177374,1.493455,-24.747631,3.009987,-13.70341,1.386943,-13.674839,1.306958,-15.133353,2.462055,-13.293581,1.974967,-24.476471,1.741924,-13.382426,1.491137,-12.951337,2.216946,-13.856297,1.486626,-14.013452,1.622777,-12.496241,1.176662,-13.448418,1.404967,-13.354699,0.907324,-13.603757,1.410404,-13.542635,1.028021,-13.610264,1.180927,-14.313,1.013786,-14.205264,0.998537,-18.697776,4.860313,-13.914941,1.97619,-13.604136,1.318072,-13.114327,0.673174,-13.546681,0.884985,-14.035192,1.689655,-13.423193,1.095344,-14.668974,1.084061,-13.344262,1.969038,-13.250879,1.060783,-13.667668,1.109203,-13.553215,0.752697,-13.487265,1.276968,-13.39036,1.292204,-14.218371,1.230353,-13.89533,0.758851,-13.32752,1.047826
"35",2017-03-04,-24.576471,1.695343,-14.057437,1.766816,-13.503945,1.193665,-14.053319,2.227508,-13.347972,0.721699,-12.180938,1.467448,-13.026217,0.873159,-13.842905,1.230677,-14.046466,1.306022,-13.516863,1.445952,-13.836765,1.121992,-24.549978,1.306123,-13.395991,1.175976,-13.655721,1.219309,-13.0416,1.701225,-14.179103,1.429781,-13.328152,0.905285,-13.79828,1.278826,-13.262475,0.857612,-13.132929,2.060484,-13.205375,1.374189,-12.856663,1.40187,-14.069915,1.051325,-13.478879,1.200581,-12.916794,1.053204,-14.169567,0.9402,-13.481591,1.006404,-12.89075,0.814859,-13.954712,1.659346,-24.891696,1.520527,-13.724608,1.139071,-13.330171,1.136871,-13.982945,1.209858,-12.417834,1.180092,-13.287414,1.217296,-13.719179,2.52415,-14.071949,3.623863,-13.665699,0.989669,-13.017093,0.846941,-21.19125,4.040951,-13.211485,0.812388,-24.387027,2.037343,-13.511785,0.956225,-13.979976,0.770998,-14.568757,2.169534,-13.853871,0.901072,-13.419547,0.83354,-23.189035,4.272042,-13.643868,1.648368,-12.830821,1.721259,-13.466476,1.437387,-13.173484,1.324157,-23.445128,1.959561,-13.481315,0.98953,-14.434123,0.959157,-13.607858,1.507164,-13.588538,2.309087,-13.027694,0.835418,-13.860566,0.820424,-13.103023,1.176969,-13.528353,1.058664,-12.520013,1.239793,-13.679496,1.271739,-13.945217,1.373889,-12.892962,0.862977,-13.748181,1.011091,-13.231439,1.172153,-23.065463,3.545728,-13.577589,1.660339,-13.949272,1.072456,-13.501944,2.342703,-13.951387,1.409242,-23.739146,1.493403,-12.82536,1.022836,-11.715556,2.083661,-13.010237,1.727843,-13.637364,1.059212,-13.549459,1.147218,-12.878462,1.235884,-13.126487,0.778267,-13.384281,1.128275,-14.291742,0.924976,-12.984173,1.2177,-13.979188,0.96602,-13.524661,0.935778,-18.562182,4.840829,-14.520544,2.021055,-13.642356,1.258186,-12.08184,1.056433,-12.604642,1.078019,-14.062996,1.130297,-13.083509,1.007597,-13.574988,1.82736,-12.955393,1.552624,-13.055757,0.935278,-12.911561,0.970969,-13.015027,0.901324,-13.04699,1.374359,-13.644743,0.932707,-14.17162,1.199474,-13.429547,1.122824,-13.890776,1.044063
"36",2017-03-16,-24.914362,1.932822,-13.823039,1.51291,-13.989677,1.113534,-14.279448,2.26697,-14.074748,0.682121,-12.984805,1.151645,-12.722445,0.751515,-14.419363,1.264804,-14.135782,1.16756,-14.13805,1.208326,-14.455982,1.007852,-25.325889,1.311775,-13.538445,1.996391,-14.337313,1.316832,-13.50974,0.861817,-14.270943,1.420378,-13.922715,1.286648,-13.422591,1.700008,-13.372069,0.974451,-13.857592,1.222691,-13.355829,1.476634,-13.26462,0.97601,-13.481147,1.072489,-13.502507,0.775676,-13.261435,1.333968,-14.308903,1.113162,-13.605006,0.676082,-12.956049,0.901861,-14.334959,1.175904,-24.62161,1.156017,-14.020442,1.237537,-13.607024,0.978724,-14.610572,1.200527,-12.563717,1.277907,-13.112814,1.428782,-14.039867,2.768205,-14.893844,3.490246,-13.920179,1.198482,-13.929598,1.347042,-20.802289,5.074406,-13.315471,0.703693,-23.900724,2.116141,-14.364436,1.239347,-13.707099,1.059346,-14.450768,2.13801,-13.822788,0.887832,-13.892604,0.888942,-23.697912,4.762389,-14.074709,1.292482,-13.669063,1.399231,-13.794918,1.270015,-13.996813,1.050091,-23.355237,1.842102,-13.367563,1.432204,-14.366281,1.229718,-13.236592,1.800708,-12.522274,2.107374,-13.09945,1.080508,-14.10409,0.771444,-13.231937,1.254814,-13.826138,1.255565,-12.073835,1.444879,-13.835346,0.938304,-14.054429,1.414835,-13.727425,0.601094,-13.92085,1.260093,-13.082844,1.071244,-24.339374,3.467798,-14.047871,1.397338,-14.161792,1.132328,-15.462217,2.254885,-13.97752,2.005682,-24.863463,1.740824,-14.39303,1.232506,-12.779883,2.095519,-13.941436,1.185142,-13.61763,1.185379,-13.634968,0.796948,-13.343592,1.296285,-13.736471,1.051413,-13.420888,1.223031,-13.842618,0.829569,-13.385191,1.156994,-13.32905,1.196804,-13.752936,0.993154,-17.864231,4.725171,-15.486582,1.843705,-13.131005,1.38725,-12.946848,1.109455,-12.958032,0.931474,-13.693732,1.168952,-13.600107,0.907507,-13.463276,1.57183,-14.095168,1.416975,-13.169053,1.183462,-14.008272,0.797555,-13.13725,1.176122,-12.885235,1.379244,-13.989408,1.444395,-14.790253,1.435484,-13.962732,0.875009,-13.331049,1.478416
"37",2017-03-28,-24.039336,1.958357,-12.796366,1.421917,-12.119869,0.966935,-12.799258,2.423993,-12.80732,0.832322,-12.342977,1.362879,-11.837976,1.328218,-13.858442,1.21591,-13.018373,1.262488,-12.42359,0.857934,-13.495551,0.907375,-24.263941,1.057766,-12.100219,1.113365,-12.210629,2.182425,-12.062625,1.453621,-12.085934,1.324489,-14.070559,1.156448,-12.248206,1.396297,-12.826699,1.560889,-11.821481,1.562708,-12.139127,1.884724,-11.760725,1.49728,-12.140207,1.430646,-13.86074,1.237723,-11.61887,1.131694,-12.719882,0.965703,-12.7447,0.925772,-12.67505,0.891694,-13.145727,1.519191,-23.993162,1.563724,-11.857424,0.937774,-13.043693,0.844371,-13.181268,1.016845,-12.2757,1.654423,-12.326249,1.307606,-12.76184,2.684551,-13.314397,3.321816,-12.574546,1.088092,-12.330533,1.181393,-20.785245,4.87309,-11.950759,1.065098,-23.682217,2.034222,-13.583069,0.957429,-12.107404,0.90475,-12.71165,1.750775,-13.017373,1.33514,-12.646345,0.927499,-22.466111,3.959638,-12.200608,1.567575,-13.137938,1.649542,-12.265444,1.334887,-12.73987,1.165183,-22.838322,1.352527,-12.772129,1.402335,-13.586127,1.098956,-12.628262,1.182722,-12.904445,2.336044,-12.831545,1.19115,-13.105863,0.987244,-11.522445,1.020812,-13.641992,0.991492,-12.308091,1.191426,-12.230278,1.713842,-13.267402,1.278023,-13.140815,0.865501,-12.328372,0.985859,-12.353323,1.119266,-23.945864,3.493881,-12.635136,1.357466,-14.144668,1.205726,-13.39006,2.186796,-12.427592,1.629914,-24.728689,1.656642,-12.079512,1.137087,-11.465991,1.982994,-12.355819,1.00795,-13.051924,1.144081,-12.063702,0.95006,-12.979326,0.849229,-12.678924,1.023544,-12.738513,0.957918,-12.704958,0.993313,-12.386737,1.11599,-13.250403,1.211733,-13.239835,0.888526,-16.326264,4.793382,-13.753634,1.643018,-12.383466,1.336566,-11.985592,1.77514,-12.935699,0.838438,-12.194861,0.80777,-12.235272,0.956949,-13.636458,1.423594,-12.950566,1.793797,-11.988847,1.335386,-12.346412,0.912234,-11.948618,0.980401,-11.577922,1.365332,-12.453267,0.932224,-13.046638,1.145786,-12.651452,0.815691,-11.917583,1.204557
"38",2017-04-09,-25.412681,1.907677,-13.923072,1.267092,-13.53704,1.184858,-14.003895,1.82337,-13.864768,0.748449,-12.156927,1.678407,-12.695017,1.112298,-13.514922,1.398628,-14.292046,0.900594,-12.841256,2.45727,-14.133957,0.80201,-24.179472,1.846764,-13.3496,0.885869,-14.355502,1.558469,-13.485455,1.605667,-14.784693,1.975171,-14.251742,1.05201,-13.268209,1.134528,-13.427897,1.109745,-13.758217,1.220986,-13.131986,1.335775,-13.548448,0.953053,-13.773594,1.831137,-14.087879,1.100514,-14.041168,0.991929,-14.72829,0.910623,-13.542348,1.067084,-13.115859,0.775254,-13.995469,1.411262,-24.956672,0.934173,-14.113423,0.721923,-13.439491,0.810765,-14.299553,1.373268,-13.215251,1.720383,-12.890694,1.235068,-15.284274,2.352352,-14.38707,2.755702,-12.839062,1.25661,-13.017397,1.119529,-21.672319,5.340787,-13.291289,0.799261,-24.284957,2.056528,-13.652538,0.801442,-14.656861,0.979082,-14.712301,1.244472,-15.076852,1.196611,-13.290174,0.873125,-23.417281,4.312312,-14.020215,1.12873,-13.838658,1.679664,-13.583186,1.145168,-13.880386,1.099993,-22.986567,1.989,-14.012843,1.194736,-14.075514,1.021303,-13.75475,1.713776,-13.035188,2.06787,-13.330013,1.114863,-13.852569,0.890979,-13.167004,0.971943,-14.385175,0.98015,-11.923714,1.370301,-14.042921,0.89813,-13.735103,1.421827,-13.714451,0.898036,-13.303301,1.187492,-13.582971,0.890215,-24.165774,2.828482,-13.798692,1.17683,-14.300197,1.423942,-14.760004,2.398375,-14.040964,1.689791,-26.589887,1.597731,-13.037976,1.054682,-12.647921,1.459422,-15.048236,1.47371,-14.356385,1.150712,-13.242021,0.9779,-13.456698,0.85183,-15.201947,1.267285,-13.256226,1.296152,-13.555105,0.857409,-12.805031,1.015013,-13.136701,0.969823,-13.859856,0.92328,-17.312142,4.320549,-15.36174,1.822632,-14.144459,1.102535,-12.705299,0.854162,-14.102214,1.211369,-13.858592,0.811998,-13.10834,1.283659,-13.483071,1.706911,-13.898287,1.549038,-13.381502,1.277178,-13.076204,1.592861,-13.731797,0.9349,-12.949767,1.38622,-14.077756,0.98455,-14.961292,1.225342,-14.006072,1.108944,-13.887616,1.484667
"39",2017-05-03,-24.529169,1.580354,-14.055391,1.479539,-14.108621,1.064348,-13.839674,2.471702,-14.008528,0.929196,-12.265849,2.130431,-14.148326,1.142928,-14.776184,1.630482,-13.861017,1.754319,-13.318937,1.353005,-14.07679,0.761442,-24.902186,1.543444,-14.037693,1.197059,-14.054993,1.463083,-13.11364,1.270441,-14.316137,1.70376,-14.394931,1.590177,-13.720105,1.468715,-13.08906,1.270281,-13.251148,1.33962,-13.425295,1.569422,-13.389113,1.110005,-14.077813,1.342746,-14.322303,1.237732,-13.49423,1.136661,-13.636263,1.599218,-13.083696,1.176076,-13.484656,0.957194,-14.298121,1.30008,-24.964355,0.930931,-13.83548,1.045547,-13.334566,0.701782,-13.383767,1.517027,-12.551389,0.939905,-12.891157,1.406774,-13.617157,2.700869,-14.055469,4.012975,-13.85588,0.828547,-12.785756,1.622846,-21.19414,5.11471,-13.417407,1.664594,-24.170897,2.297869,-14.584472,0.993973,-13.881282,1.211692,-14.787208,1.992003,-13.642652,1.432101,-12.922753,1.311885,-23.967045,4.905893,-13.02666,2.094746,-14.318499,1.232212,-13.745665,1.476093,-14.36698,1.43359,-22.988674,1.764302,-13.924702,0.844984,-14.925812,1.065497,-14.073078,1.50811,-14.363732,1.868063,-13.729764,1.304588,-14.053119,0.904329,-12.933825,1.078768,-14.608212,1.434814,-13.282032,1.01106,-13.390564,0.900878,-14.049258,1.120652,-13.745462,0.879449,-13.62914,1.5413,-13.312568,0.829674,-23.788246,3.533847,-13.538888,1.100976,-14.198728,1.335743,-14.393126,2.740019,-13.414706,1.564397,-25.719716,1.428985,-13.39255,0.872379,-12.301207,1.563864,-14.170601,1.424884,-14.069079,1.205857,-13.356665,1.151843,-13.758418,0.919321,-13.728357,1.502924,-13.108113,0.805844,-14.738109,0.713653,-13.07223,1.262913,-13.941394,0.934061,-13.651488,1.167908,-18.059533,4.430216,-14.994733,1.668218,-13.362988,1.136063,-12.947384,0.695485,-13.955776,1.300607,-13.45666,0.862047,-12.580948,0.847683,-13.724249,1.834299,-14.276202,1.456921,-13.890667,1.461511,-13.675749,0.956147,-13.467443,0.88309,-13.420188,1.650403,-13.353997,1.148744,-14.420698,1.120881,-13.939732,1.005056,-13.456577,0.918309
