"","date","VV_hectareID_27","VV_sd_hectareID_27","VV_hectareID_26","VV_sd_hectareID_26","VV_hectareID_17","VV_sd_hectareID_17","VV_hectareID_24","VV_sd_hectareID_24","VV_hectareID_09","VV_sd_hectareID_09","VV_hectareID_11","VV_sd_hectareID_11","VV_hectareID_31","VV_sd_hectareID_31","VV_hectareID_07","VV_sd_hectareID_07","VV_hectareID_08","VV_sd_hectareID_08","VV_hectareID_12","VV_sd_hectareID_12","VV_hectareID_24","VV_sd_hectareID_24","VV_hectareID_25","VV_sd_hectareID_25","VV_hectareID_28","VV_sd_hectareID_28","VV_hectareID_18","VV_sd_hectareID_18","VV_hectareID_03","VV_sd_hectareID_03","VV_hectareID_30","VV_sd_hectareID_30","VV_hectareID_14","VV_sd_hectareID_14","VV_hectareID_04","VV_sd_hectareID_04","VV_hectareID_06","VV_sd_hectareID_06","VV_hectareID_20","VV_sd_hectareID_20","VV_hectareID_23","VV_sd_hectareID_23","VV_hectareID_05","VV_sd_hectareID_05","VV_hectareID_16","VV_sd_hectareID_16","VV_hectareID_01","VV_sd_hectareID_01","VV_hectareID_21","VV_sd_hectareID_21","VV_hectareID_02","VV_sd_hectareID_02","VV_hectareID_15","VV_sd_hectareID_15","VV_hectareID_13","VV_sd_hectareID_13","VV_hectareID_22","VV_sd_hectareID_22","VV_hectareID_19","VV_sd_hectareID_19","VV_hectareID_10","VV_sd_hectareID_10","VV_hectareID_29","VV_sd_hectareID_29"
"11",2016-05-21,-5.649169,1.688029,-8.242033,1.557846,-7.111128,1.316748,-7.333649,1.239325,-6.531826,1.970682,-7.170919,1.102742,-7.391293,0.915768,-6.634509,1.118176,-6.642203,0.975722,-7.135273,0.747766,-7.022393,1.739965,-5.800838,1.249177,-5.954957,1.121155,-6.381352,0.83574,-7.648693,1.583602,-6.632018,0.974977,-6.76651,1.771872,-7.034758,1.583636,-7.296273,1.140517,-6.109677,1.281531,-7.772619,1.418644,-6.861712,1.296109,-6.888089,1.226015,-6.669301,1.998048,-6.96111,1.193253,-5.97211,1.776626,-7.109711,1.628604,-6.858264,0.883768,-7.512483,0.679913,-6.24665,1.248934,-6.310047,1.222885,-6.898312,1.232163
"12",2016-06-02,-5.038082,1.337674,-7.539179,1.791772,-6.610792,1.000392,-7.212056,1.305007,-6.721581,1.788676,-6.91249,0.817385,-5.948558,1.208626,-6.544724,1.157645,-5.6136,0.904984,-6.372564,1.476093,-6.973601,1.210013,-5.452056,0.69611,-6.67193,1.427759,-5.87982,1.655915,-7.544857,1.477234,-6.289414,1.03722,-6.414137,1.533025,-6.635313,1.044886,-6.265338,0.827361,-6.339126,0.81954,-6.629509,1.7837,-7.324426,1.072894,-7.199,1.153333,-6.507363,2.265179,-6.487092,0.92147,-6.335776,1.782553,-6.099552,1.815751,-6.425762,0.664605,-6.980371,0.860441,-5.955603,1.183382,-6.321322,1.458804,-5.941793,1.293297
"13",2016-06-14,-6.445782,0.913801,-8.079748,1.461999,-7.665982,1.035484,-8.23789,1.193231,-6.775603,1.809633,-7.185409,1.145204,-7.08306,0.896175,-7.926036,1.121949,-6.886802,1.115566,-6.952562,0.941692,-7.762298,0.94776,-6.957478,0.81904,-7.857767,1.360416,-7.157427,0.978299,-8.298127,1.448221,-7.206397,0.859948,-6.966338,1.808485,-6.825309,1.54154,-7.841262,0.77092,-6.971486,1.033363,-7.678458,1.586358,-7.464618,1.305412,-8.22079,1.028016,-7.466109,2.033143,-6.746008,1.028737,-6.971144,1.641729,-7.298183,1.450214,-7.145654,1.046048,-7.354568,0.702318,-7.858529,1.037296,-7.452786,0.912587,-7.175229,1.274603
"14",2016-07-08,-5.332172,1.041774,-7.202825,1.722736,-6.136434,1.482256,-6.769676,1.32701,-6.726797,1.531901,-6.18816,1.128015,-6.666885,1.148649,-6.556581,1.113657,-6.614752,1.737007,-6.44619,0.797473,-7.137724,1.066281,-5.765647,1.015747,-6.292539,1.767331,-6.137541,0.947311,-7.17471,0.892628,-6.53131,0.811196,-6.183047,1.622069,-5.784484,1.411006,-6.2724,0.696747,-6.584081,1.147365,-7.311566,1.545819,-7.612967,0.996658,-6.947991,0.974216,-6.344495,1.832545,-7.056631,1.34299,-6.107264,2.00215,-6.965156,1.702306,-5.872649,0.980688,-6.951326,0.703173,-6.724445,1.01036,-5.545658,1.064981,-6.461872,1.495726
"15",2016-07-20,-6.860931,1.280989,-7.850958,1.746807,-7.422403,1.506827,-7.926614,1.613192,-7.048228,1.704338,-7.323611,1.41835,-7.047062,0.974448,-6.973559,1.141019,-6.994016,0.810072,-7.485492,1.269156,-7.393924,0.888485,-6.685355,1.158451,-6.860681,1.450282,-6.968363,1.179672,-7.351624,1.212563,-7.23911,0.972701,-6.639493,1.448685,-6.989012,1.217422,-7.382587,0.724044,-6.67566,1.027721,-7.148869,1.509089,-7.355576,1.123053,-7.378382,0.869537,-7.035643,1.866283,-6.337712,1.07175,-5.926551,1.699036,-7.225204,1.443922,-6.927878,1.10069,-7.253165,0.905916,-6.909622,1.052511,-6.835761,0.985879,-6.3799,1.265531
"16",2016-08-01,-6.859698,1.122959,-8.324941,1.94616,-6.959413,1.351421,-7.834,1.102532,-6.466976,2.186217,-7.543218,1.222664,-7.239836,1.027799,-7.871533,1.01048,-6.23907,0.93428,-8.088163,1.111949,-7.641882,1.021889,-7.294774,0.887265,-7.332526,1.067915,-6.917728,0.89491,-8.772255,1.001792,-7.922687,1.57635,-7.528634,1.935829,-6.261958,1.480549,-6.873176,0.898334,-6.794831,0.858667,-8.388893,1.552316,-8.700318,1.638349,-7.652463,0.941188,-7.231403,1.938599,-7.735346,1.420644,-6.522768,1.808163,-7.228106,1.381116,-6.983593,1.277048,-7.153069,0.980693,-7.598207,0.820501,-7.134898,0.884687,-8.050975,1.141692
"17",2016-08-13,-6.367611,1.022808,-8.720247,1.835036,-7.618154,1.325082,-8.275509,1.179247,-6.695629,1.361339,-7.119825,1.328369,-6.57124,1.327243,-7.361235,0.755471,-6.230156,0.939722,-7.106965,1.399795,-7.258199,1.157115,-6.953907,1.203739,-6.673455,1.031654,-7.365292,0.895062,-7.941485,1.159482,-6.897962,1.541551,-6.569244,1.43121,-6.799959,1.17132,-7.165277,0.86929,-6.878987,0.951381,-7.498009,1.309175,-7.297442,1.079664,-6.855682,0.885513,-6.666054,1.733327,-7.637072,0.975504,-7.887441,1.678163,-7.011004,1.233122,-7.10927,1.146098,-7.954182,1.220033,-7.867739,0.843741,-6.567999,1.159768,-7.196035,1.142406
"18",2016-08-25,-6.559247,1.642277,-8.458871,1.777474,-7.509479,1.313391,-7.954404,1.014592,-7.266367,1.727646,-7.238056,1.259336,-7.350278,1.078898,-6.730093,1.019503,-7.049835,0.970919,-6.94962,1.192589,-7.676432,1.176317,-6.640525,1.221983,-6.677092,1.331512,-6.63472,1.465035,-7.807922,1.133601,-7.527301,1.448924,-6.774538,1.567107,-6.613907,1.899865,-7.147789,0.780784,-7.043642,0.827262,-7.413875,1.16647,-7.818949,1.058796,-7.041489,1.164365,-7.429589,2.355678,-7.45492,0.823405,-7.026193,1.53097,-7.647914,1.346486,-6.078076,1.208191,-7.360709,0.9,-7.067437,1.269228,-6.802078,1.073535,-7.399602,1.208167
"19",2016-09-06,-6.038657,1.449977,-8.339237,1.667296,-6.8627,1.634958,-7.696101,1.054865,-6.957516,1.729226,-7.33201,1.006894,-6.706282,1.137415,-7.043522,0.994993,-6.617483,0.968113,-7.645719,1.016864,-7.671878,1.122103,-7.065792,0.965551,-6.077761,1.364242,-7.484893,0.961193,-7.696604,0.94986,-6.77641,1.477671,-6.740237,0.951206,-7.011619,1.239417,-6.047802,1.082034,-6.550016,0.972864,-6.804116,1.406911,-7.864711,1.680438,-6.861228,0.914335,-6.942113,1.851874,-6.856698,1.511392,-7.080591,1.745971,-6.922992,1.31631,-6.964984,0.913859,-7.29768,1.082981,-7.153679,0.94467,-6.607855,1.146489,-7.57375,1.060982
"20",2016-09-18,-7.016221,1.646195,-9.140542,1.611368,-7.267373,1.805679,-7.632632,1.160039,-7.208634,1.949708,-7.473011,1.060925,-7.749337,1.05454,-7.325445,0.790608,-6.418423,1.206789,-7.5348,1.023104,-7.1957,1.337937,-7.083406,0.867049,-7.695166,1.940615,-6.896307,0.67025,-8.101654,0.993857,-7.66574,1.414271,-7.554241,1.230858,-7.326439,1.520389,-6.293505,0.940698,-7.276635,0.802522,-7.097664,1.75027,-7.828404,1.490904,-6.965879,1.479148,-7.218738,2.153632,-7.364611,1.276508,-7.957712,2.053205,-7.200472,1.248719,-7.483241,1.151699,-7.520339,1.000484,-7.459565,1.579075,-6.886126,1.095162,-7.076362,1.522935
"21",2016-09-30,-5.700865,1.34864,-7.753669,1.667187,-7.521634,1.717346,-7.369529,1.091437,-7.402426,1.272073,-6.946406,1.26603,-6.826252,1.028203,-7.2047,0.900809,-7.204593,1.076727,-6.663549,1.554341,-5.958548,1.846496,-7.041366,1.070888,-7.609853,1.425333,-7.264446,1.479329,-7.59525,1.268728,-6.70428,1.202812,-6.827421,0.930881,-6.607653,1.606898,-6.949406,1.139131,-6.279163,1.190791,-6.915036,1.263501,-7.98916,1.637603,-7.205077,1.047971,-6.680883,2.160252,-7.161056,1.007734,-6.664503,1.901887,-7.35025,1.003759,-6.698374,1.518803,-7.233633,1.319168,-7.210092,1.238011,-7.120668,0.83419,-7.327334,1.329669
"22",2016-10-12,-6.36797,1.164038,-8.359849,1.621917,-7.671385,1.369475,-7.668888,1.43902,-6.767853,1.532984,-6.305545,0.973486,-6.883521,1.034208,-6.344332,1.749252,-6.763421,0.98233,-6.224526,1.204948,-6.853684,1.502517,-7.521253,1.200294,-7.60979,1.202145,-7.430521,0.815181,-7.579295,1.327415,-6.946381,1.122614,-7.039645,1.231752,-7.267993,2.000387,-6.646803,0.97507,-7.205114,0.848242,-6.989463,1.153709,-7.69297,1.387982,-7.918276,1.369387,-6.357681,1.817188,-6.606402,1.055445,-6.10737,1.430697,-6.579241,0.874617,-7.106447,1.454588,-7.235021,0.970902,-7.292538,1.596081,-6.010838,0.977534,-7.391159,1.209039
"23",2016-10-24,-6.366193,1.268112,-8.024271,1.622336,-7.082382,1.395914,-7.981514,1.140264,-7.636011,1.68976,-6.517383,1.226458,-6.52002,1.09337,-7.074369,1.278967,-6.479179,0.929224,-6.801687,0.866508,-7.125988,1.471254,-7.237768,1.006511,-6.785527,1.543598,-6.2898,0.719984,-7.16996,1.342694,-8.205652,1.597858,-6.421164,0.927985,-6.298083,1.07925,-6.772134,0.847245,-7.249335,0.882542,-7.481851,1.198013,-7.140423,1.649612,-7.152254,1.047462,-6.728399,1.989746,-6.317139,1.349242,-6.470284,1.655381,-6.303272,1.232479,-6.265615,1.279488,-7.257961,0.797523,-7.530332,1.248963,-6.571162,1.071903,-6.701253,1.58058
"24",2016-11-05,-6.075915,1.00219,-7.206954,1.766938,-7.41007,1.235981,-7.411283,1.231887,-7.094462,1.935875,-6.700292,1.15886,-6.400774,1.258167,-7.160238,1.616583,-6.607598,0.812146,-6.393948,1.581338,-7.177817,1.337878,-6.49301,1.069902,-7.793822,1.423423,-6.644987,0.904693,-8.255062,1.129606,-7.857022,1.062202,-6.825494,1.474926,-6.730369,1.209371,-6.891341,1.288822,-6.65371,0.969273,-7.356944,1.401611,-7.264917,1.660519,-7.357696,1.003461,-6.830224,2.071223,-6.946767,0.851637,-6.080099,1.86589,-6.716163,1.179287,-6.363664,1.409224,-7.09768,1.006583,-7.174597,0.926418,-6.207324,1.046645,-7.576016,1.22664
"25",2016-11-17,-6.151582,1.252392,-7.217561,1.427265,-7.462688,1.30528,-7.201254,1.166206,-6.029989,1.81333,-6.165622,1.262498,-6.763771,1.007637,-6.462911,1.459204,-6.833623,0.823647,-6.207223,1.468605,-7.453539,1.228032,-7.196162,1.35539,-7.445298,1.253857,-6.625813,1.172809,-7.098579,1.154792,-7.638093,0.886741,-6.949853,1.657589,-7.697602,1.690673,-6.425126,0.794076,-6.88104,0.730144,-7.046157,0.977665,-6.991243,1.481371,-6.863568,1.024775,-6.016746,1.975354,-6.93066,0.73451,-5.79541,1.834265,-7.322833,1.266656,-6.328013,1.419638,-6.671935,1.215955,-6.552621,0.911552,-6.383379,1.179371,-7.478282,1.368693
"26",2016-11-29,-5.795729,1.017228,-7.686157,1.654669,-6.591805,1.565452,-7.089183,1.475291,-6.72623,1.45991,-7.099886,1.223676,-7.035474,1.039187,-6.882772,1.360312,-7.497785,0.775489,-6.419953,1.096343,-6.647092,1.176562,-6.346361,1.024784,-7.188585,1.00844,-5.967744,1.395587,-7.611208,1.276154,-7.488391,1.000693,-6.485058,1.67166,-7.066674,1.31651,-6.928062,0.759877,-7.233551,0.86334,-7.237891,0.990178,-7.735409,1.397683,-6.739067,0.807732,-6.666734,2.013467,-6.618935,0.906011,-6.571188,1.772664,-6.467358,1.363661,-7.050989,1.401813,-6.672433,0.948978,-6.89318,0.945064,-6.681679,1.04498,-7.73335,1.198563
"27",2016-12-11,-7.040983,0.941334,-8.122976,2.055931,-7.044137,1.019128,-7.722396,1.767299,-7.09471,1.714234,-6.727465,1.343389,-7.722983,1.036873,-7.667637,1.211729,-7.225739,0.884271,-6.706957,1.18181,-7.544614,1.008615,-7.179017,1.082328,-7.044426,0.993179,-7.333071,1.033334,-8.296924,1.480335,-7.702793,0.969967,-6.708378,1.45137,-7.668504,1.448842,-6.952628,1.32893,-7.60621,1.150446,-7.402535,1.067112,-7.459772,0.985368,-7.395677,1.011652,-6.778372,2.156112,-7.03913,1.028475,-7.466184,1.821538,-7.484375,1.373837,-7.430142,1.472085,-7.69457,1.007577,-7.358018,0.700541,-7.053616,0.915723,-7.540339,1.295788
"28",2016-12-23,-6.392998,1.53575,-7.786379,1.668493,-7.034621,1.488489,-7.332003,1.538661,-7.222958,2.154413,-7.190118,1.669883,-7.207902,0.834087,-7.319187,1.011507,-6.576862,1.118682,-7.056562,0.948686,-6.922602,0.886272,-5.792839,1.148326,-6.798834,1.543568,-6.224756,1.420476,-7.513004,1.391464,-7.488996,0.845383,-6.356973,1.307347,-6.422967,1.152271,-6.567572,0.778259,-6.431614,1.045887,-6.520309,1.557481,-6.3887,1.327246,-6.527534,0.919514,-5.891953,2.073707,-6.057645,1.076621,-5.89398,1.531004,-6.884876,1.305882,-5.986468,1.148499,-6.315916,0.704379,-6.331212,0.808003,-6.605013,0.751738,-7.667558,1.625725
"29",2017-01-04,-6.86288,1.174835,-8.801956,1.688257,-6.567974,1.522804,-7.161637,1.513545,-7.280242,1.629877,-7.513877,1.129877,-6.281906,0.834725,-7.894017,0.952664,-7.855076,0.984696,-7.264428,1.618467,-7.592067,1.357377,-6.758134,1.409834,-7.524885,1.551836,-6.660911,1.314528,-7.306361,1.188367,-7.463448,0.715494,-7.528237,1.279537,-6.888773,1.417664,-6.520101,1.009099,-7.201596,0.848447,-7.539307,1.325823,-7.493278,1.137994,-6.645461,1.064089,-6.683406,2.179234,-7.420965,1.126619,-6.52407,1.865053,-7.29098,1.332239,-5.947651,1.288654,-7.325712,0.784434,-6.980068,1.074102,-6.390951,1.064323,-8.362988,1.522924
"30",2017-01-16,-6.684717,1.326631,-8.539515,1.713375,-6.636032,1.236204,-7.861865,0.877946,-7.011675,1.511045,-7.430802,1.312536,-7.564261,0.989918,-7.90283,0.950017,-7.042592,1.265345,-6.730221,1.371628,-7.38952,1.237427,-6.237782,1.205734,-6.583839,1.14898,-6.952008,1.204385,-7.72647,1.038528,-6.926435,0.925615,-7.019336,1.3405,-7.043522,1.389944,-6.659191,1.193193,-6.956135,1.074046,-6.478993,1.321456,-8.024601,0.822022,-7.055927,0.640807,-5.978195,1.937806,-6.725871,1.173596,-6.791305,1.078867,-7.026973,1.325207,-6.664991,1.156399,-7.246339,0.845298,-7.235186,0.889617,-6.537764,0.723045,-7.841271,2.008171
"31",2017-01-28,-5.860779,1.187472,-8.487829,1.587805,-7.259572,1.220896,-7.326701,1.401415,-7.280127,2.020069,-7.485042,1.257552,-7.232238,1.186791,-7.292086,0.877662,-6.296245,1.04623,-6.170367,1.089306,-7.128001,1.190578,-6.550094,1.02575,-7.981841,1.479591,-7.706478,1.284391,-7.573071,1.351786,-7.230081,1.133193,-6.669346,1.086201,-6.9141,1.235094,-6.417567,1.49035,-7.040739,0.808291,-6.886304,1.316441,-6.892899,0.803886,-7.26029,0.826699,-6.77561,2.12697,-6.364211,0.89452,-7.360827,1.35309,-6.796609,1.057089,-6.997891,1.244965,-6.555336,0.700449,-6.703929,1.397903,-6.303557,0.889846,-7.601047,1.503556
"32",2017-02-09,-6.385428,1.113137,-8.098495,2.284018,-6.796964,1.247248,-7.330684,1.131259,-7.899588,1.820967,-7.045403,1.249172,-7.210662,0.93121,-6.20208,1.354343,-6.614558,1.172991,-6.594283,1.49291,-7.014112,1.522848,-6.241012,0.806798,-7.457557,1.378391,-6.579399,1.049097,-7.267349,1.115354,-7.411709,1.623461,-6.201868,1.251974,-6.634388,1.226512,-6.357581,1.011884,-6.533801,1.022257,-6.265107,1.501801,-6.673662,0.931306,-6.735804,0.716626,-5.893823,1.71017,-6.894527,0.950921,-6.029616,1.850466,-7.001774,1.401741,-6.547653,1.466589,-7.445875,0.768217,-6.888389,1.443594,-6.097338,1.054301,-7.819357,1.466834
"33",2017-02-21,-5.501449,1.562771,-7.664954,1.631751,-6.673474,1.315098,-7.736977,1.30016,-6.635336,1.410403,-6.483934,1.08674,-6.461449,0.873042,-6.477613,1.276292,-6.074194,0.837306,-6.798728,0.993061,-7.305878,1.15831,-5.979466,1.201578,-6.932942,1.461957,-6.664205,1.33191,-7.014651,0.979344,-6.932553,1.186634,-6.397976,1.16775,-6.015374,1.314634,-6.392874,1.104835,-6.760119,0.739498,-7.008257,1.507389,-7.752954,1.025031,-6.955596,0.831484,-6.772327,1.975051,-6.947722,0.909273,-6.291469,1.176683,-7.361969,1.64448,-6.706142,1.413324,-6.491055,0.788175,-6.914922,1.118852,-6.07796,0.79744,-6.591368,2.261738
"34",2017-03-05,-5.778787,0.976619,-7.38512,1.772161,-7.136387,1.462287,-7.150174,1.28327,-7.712404,1.210495,-7.315868,1.341609,-7.085513,0.746339,-7.858755,1.27391,-6.323953,1.382585,-6.731155,1.200378,-7.069678,1.09264,-7.370961,1.059002,-6.620822,0.943952,-7.558171,1.095211,-7.521619,1.082999,-7.79066,1.239501,-6.770603,1.24,-6.913995,1.682217,-6.670161,0.972379,-6.664081,0.990662,-7.043144,1.088132,-7.448986,0.974896,-6.888855,1.104565,-6.580909,1.543168,-7.078371,0.87381,-7.44175,1.765835,-7.739515,1.267537,-6.602613,1.262761,-7.446059,1.189251,-7.23876,1.106609,-6.472865,1.159995,-8.072534,1.255541
