"","date","NDVI_hectareID_02","NDVI_sd_hectareID_02","NDVI_hectareID_06","NDVI_sd_hectareID_06","NDVI_hectareID_11","NDVI_sd_hectareID_11","NDVI_hectareID_12","NDVI_sd_hectareID_12","NDVI_hectareID_20","NDVI_sd_hectareID_20","NDVI_hectareID_21","NDVI_sd_hectareID_21","NDVI_hectareID_22","NDVI_sd_hectareID_22","NDVI_hectareID_23","NDVI_sd_hectareID_23","NDVI_hectareID_24","NDVI_sd_hectareID_24","NDVI_hectareID_25","NDVI_sd_hectareID_25","NDVI_hectareID_26","NDVI_sd_hectareID_26","NDVI_hectareID_28","NDVI_sd_hectareID_28","NDVI_hectareID_29","NDVI_sd_hectareID_29","NDVI_hectareID_30","NDVI_sd_hectareID_30","NDVI_hectareID_31","NDVI_sd_hectareID_31","NDVI_hectareID_32","NDVI_sd_hectareID_32","NDVI_hectareID_33","NDVI_sd_hectareID_33","NDVI_hectareID_34","NDVI_sd_hectareID_34","NDVI_hectareID_35","NDVI_sd_hectareID_35","NDVI_hectareID_37","NDVI_sd_hectareID_37","NDVI_hectareID_38","NDVI_sd_hectareID_38","NDVI_hectareID_39","NDVI_sd_hectareID_39","NDVI_hectareID_41","NDVI_sd_hectareID_41","NDVI_hectareID_42","NDVI_sd_hectareID_42","NDVI_hectareID_43","NDVI_sd_hectareID_43","NDVI_hectareID_44","NDVI_sd_hectareID_44","NDVI_hectareID_45","NDVI_sd_hectareID_45","NDVI_hectareID_46","NDVI_sd_hectareID_46","NDVI_hectareID_47","NDVI_sd_hectareID_47","NDVI_hectareID_48","NDVI_sd_hectareID_48","NDVI_hectareID_49","NDVI_sd_hectareID_49","NDVI_hectareID_50","NDVI_sd_hectareID_50","NDVI_hectareID_51","NDVI_sd_hectareID_51","NDVI_hectareID_52","NDVI_sd_hectareID_52","NDVI_hectareID_52","NDVI_sd_hectareID_52","NDVI_hectareID_54","NDVI_sd_hectareID_54","NDVI_hectareID_55","NDVI_sd_hectareID_55","NDVI_hectareID_56","NDVI_sd_hectareID_56","NDVI_hectareID_57","NDVI_sd_hectareID_57","NDVI_hectareID_58","NDVI_sd_hectareID_58","NDVI_hectareID_59","NDVI_sd_hectareID_59","NDVI_hectareID_61","NDVI_sd_hectareID_61","NDVI_hectareID_62","NDVI_sd_hectareID_62","NDVI_hectareID_63","NDVI_sd_hectareID_63","NDVI_hectareID_64","NDVI_sd_hectareID_64"
"15",2019-03-05,0.842701,0.011605,0.554878,0.131989,NA,NA,0.444341,0.186376,0.83223,0.016417,0.823557,0.0166965,NA,NA,0.715175,0.02162,NA,NA,NA,NA,0.794424,0.022513,0.564503,0.083846,NA,NA,0.401941,0.1029565,0.747452,0.0403635,NA,NA,0.8387885,0.0126925,0.733441,0.07743,NA,NA,0.820716,0.023603,0.8396865,0.0099945,0.850092,0.0092505,NA,NA,0.864062,0.010105,0.852079,0.01098,0.835569,0.010055,NA,NA,0.564225,0.158871,NA,NA,0.202307,0.094782,0.837957,0.024513,0.820505,0.010029,0.89044,0.01489,NA,NA,0.725545,0.060129,0.774597,0.042344,NA,NA,0.824399,0.094272,0.8636525,0.012752,0.227891,0.065907,0.844707,0.013396,0.754742,0.115368,0.7935045,0.031019,0.687326,0.0987345,NA,NA
"16",2019-03-10,0.880061,0.013861,0.900714,0.014942,0.6104845,0.1167105,NA,NA,0.861989,0.014812,0.853696,0.019237,NA,NA,0.803811,0.015677,0.610747,0.003387,0.825997,0.010257,0.884997,0.017425,0.698625,0.044653,0.769645,0.022044,0.4355165,0.219855,0.7898675,0.0184335,0.83954,0.009749,0.854513,0.012494,0.83914,0.013614,0.884975,0.015904,0.836475,0.030164,0.862033,0.0109175,NA,NA,0.86334,0.014244,0.87914,0.0091805,0.708008,0.134031,0.864539,0.014007,0.84666,0.036938,0.786327,0.056307,0.587892,0.124182,0.824316,0.014332,0.8578865,0.0269825,0.852946,0.011018,0.905518,0.011823,0.9050325,0.0111755,0.432401,0.147659,0.903269,0.010422,0.831942,0.021039,0.855071,0.0281245,0.893314,0.013615,0.894215,0.015959,0.874767,0.0144045,0.847773,0.011875,0.865312,0.041674,0.779582,0.0333485,0.829768,0.033506
"17",2019-03-15,0.860647,0.01125,0.879713,0.014642,0.880839,0.0106465,0.791819,0.01445,0.83339,0.01638,0.823809,0.017459,0.822742,0.012915,0.765744,0.013745,0.72579,0.08787,0.777936,0.009839,0.826772,0.030732,0.670546,0.040926,0.730263,0.019073,0.8879415,0.014272,0.768429,0.0176765,0.814266,0.009145,0.828443,0.0130975,0.810848,0.013697,0.8727205,0.016066,0.793743,0.025121,0.83977,0.0087625,0.8556835,0.009429,0.83133,0.013842,0.858081,0.0090515,0.854398,0.009409,0.845624,0.008911,0.8238,0.012057,0.816687,0.014007,0.789198,0.012175,0.790698,0.014129,0.8428205,0.0260585,0.828416,0.009091,0.878336,0.013105,0.872873,0.009719,0.876655,0.01584,0.884369,0.010744,0.790891,0.02233,0.847202,0.0101425,0.8740045,0.012989,0.859594,0.022896,0.833878,0.014198,0.808763,0.012244,0.841559,0.025264,0.751993,0.030369,0.82829,0.014324
"18",2019-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.572514,0.056238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.48192,0.0579765,NA,NA,0.795424,0.03046,NA,NA,NA,NA,0.41324,0.009212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507618,0.101014,NA,NA,NA,NA,NA,NA
"19",2019-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152263,0,0.754415,0.0183485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7528405,0.048562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.590175,0.013987,NA,NA,0.234111,0.0006855,NA,NA,NA,NA,NA,NA,0.585978,0.0200765,NA,NA,NA,NA
"20",2019-04-04,0.87185,0.014067,0.890525,0.014937,0.892092,0.008521,0.486078,0.123074,0.853421,0.014572,0.843868,0.017403,NA,NA,0.794021,0.014347,0.816519,0.078916,0.818646,0.010424,0.880648,0.012327,0.780733,0.032997,0.781675,0.015862,NA,NA,0.784138,0.018282,0.834323,0.00829,0.8479995,0.011851,0.834714,0.012768,0.8685615,0.0168745,0.828213,0.025161,0.792152,0.120123,NA,NA,NA,NA,0.8579725,0.03422,0.865964,0.009882,0.85994,0.009734,0.57156,0.061385,0.836087,0.012081,0.797973,0.012843,0.806331,0.013426,0.166965,0.0180885,0.847713,0.008031,0.894077,0.010733,0.85353,0.031714,0.721362,0.104553,0.870238,0.070359,0.823383,0.020125,0.857295,0.010415,0.878761,0.0157,0.88663,0.009811,0.8630035,0.0131775,0.83406,0.013994,0.876276,0.021678,0.7941,0.027171,0.852754,0.012454
"21",2019-04-09,0.883117,0.014023,0.8992,0.015188,0.760738,0.1064275,0.871859,0.015248,0.865452,0.014817,0.8580525,0.017573,0.646907,0.090581,0.810452,0.014124,0.845197,0.080046,0.824897,0.010032,0.89715,0.01075,0.817116,0.029509,0.771366,0.019872,0.8873315,0.051935,0.8056175,0.016548,0.84764,0.009022,0.8645735,0.011974,0.845608,0.012926,0.893482,0.0894795,0.825397,0.029372,0.869056,0.008325,0.806527,0.183051,0.867584,0.014487,0.8795895,0.009969,0.557066,0.080955,0.86996,0.00976,0.696672,0.128312,0.833237,0.014452,0.789834,0.040698,0.818309,0.016085,0.87016,0.0226565,0.857036,0.008274,0.901073,0.012173,0.915948,0.0309735,0.894672,0.014966,0.898698,0.011662,0.349408,0.13437,0.8661025,0.010474,0.8947555,0.016487,0.897581,0.011208,0.8193615,0.0625055,0.847233,0.012043,0.893343,0.0224885,0.807259,0.0275515,0.865023,0.012668
"22",2019-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.599654,0.052126,0.493596,0.035046,0.446169,0.064433,NA,NA,0.668953,0.091236,NA,NA,NA,NA,0.386047,0.020582,NA,NA,0.6380475,0.014448,NA,NA,0.668836,0.0127715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.430439,0.019988,NA,NA,NA,NA,NA,NA,NA,NA,0.482791,0.024883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.738515,0.012736,0.618828,0.017071,0.7112455,0.014846,NA,NA,NA,NA,NA,NA,NA,NA,0.509316,0.0743465,NA,NA,0.243781,0.037323
"23",2019-04-19,0.88311,0.013906,0.899579,0.014675,0.8957985,0.0095315,0.568107,0.177519,0.857219,0.018596,0.85566,0.0167735,0.774465,0.095387,0.80967,0.014483,0.440868,0.080467,0.823614,0.009427,0.895281,0.010908,0.846623,0.021234,0.824424,0.015988,0.9060295,0.0127425,0.812211,0.016224,0.85113,0.00842,0.5512675,0.117014,0.823566,0.022883,0.8903965,0.017716,0.855009,0.023903,0.8676605,0.010077,0.864885,0.0097945,0.854606,0.014599,0.8782825,0.008392,0.875346,0.010453,0.87182,0.009794,0.852792,0.011307,0.851739,0.013188,0.82107,0.0164,0.82949,0.01525,0.8599005,0.018524,0.861711,0.006238,0.899439,0.011191,0.9046745,0.008774,0.897821,0.013585,0.289821,0.080394,0.631206,0.115111,0.868383,0.0109565,0.889497,0.020737,0.586885,0.129933,0.831815,0.0220735,0.836109,0.011521,0.8901235,0.019566,0.80122,0.0259745,0.860065,0.010908
"24",2019-04-24,NA,NA,NA,NA,0.8760045,0.0180135,NA,NA,NA,NA,0.826548,0.026525,0.736285,0.080697,0.809901,0.01359,0.823387,0.064042,NA,NA,0.624373,0.132498,0.822785,0.028344,0.813146,0.015474,0.7921885,0.1302145,NA,NA,0.827876,0.00936,NA,NA,0.644806,0.02215,0.3481135,0.1719555,0.816027,0.033537,NA,NA,NA,NA,0.426396,0.080987,0.8525115,0.045864,0.788721,0.027871,0.81024,0.032366,0.642424,0.070004,0.63259,0.073659,0.526918,0.172311,0.708465,0.064177,NA,NA,0.840147,0.037878,0.737589,0.118002,0.552436,0.1088415,0.775792,0.296268,0.835878,0.021111,0.485045,0.058472,0.6004495,0,0.5834715,0.044906,NA,NA,0.8556165,0.0125125,0.729318,0.049023,NA,NA,NA,NA,0.789887,0.016529
"25",2019-04-29,0.892761,0.015787,0.911323,0.016493,0.907663,0.009282,0.882849,0.012817,0.866899,0.017152,0.862063,0.0155335,0.872594,0.01025,0.82731,0.015048,0.86974,0.064628,0.836536,0.007674,0.906904,0.010351,0.866896,0.018082,0.839123,0.016799,0.914913,0.01317,0.827938,0.0159885,0.860276,0.008608,0.8738165,0.010935,0.859046,0.011834,0.907066,0.017728,0.865555,0.025057,0.8766175,0.0083805,0.8819375,0.0089305,0.878478,0.012529,0.889247,0.008808,0.887392,0.010555,0.881406,0.009206,0.860669,0.011709,0.859093,0.012338,0.846099,0.024648,0.843533,0.014635,0.8768785,0.0189295,0.8735,0.00743,0.911321,0.011622,0.917942,0.0099435,0.911927,0.01432,0.905517,0.010896,0.853367,0.019387,0.8760045,0.010279,0.9072025,0.0151915,0.909068,0.011054,0.889003,0.0155805,0.843585,0.013048,0.90178,0.018372,0.8163705,0.0265335,0.874101,0.011572
"26",2019-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2731765,0.0503595,NA,NA,NA,NA,0.302519,0.051886,NA,NA,0.303252,0.008621,NA,NA,0.055923,0.046457,NA,NA,NA,NA,0.131295,0.024204,0.3532925,0.017518,0.324633,0.018692,0.2739005,0.0546345,NA,NA,0.6374315,0.0410685,NA,NA,NA,NA,0.3003705,0.0158855,NA,NA,NA,NA,NA,NA,NA,NA,0.727019,0.042769,NA,NA,0.4331265,0.051626,NA,NA,NA,NA,0.234982,0.007257,NA,NA,0.119312,0.014675,0.563325,0.075148,0.1100765,0.0049675,NA,NA,0.890791,0.013185,0.329963,0.0419925,NA,NA,NA,NA,NA,NA,0.270005,0.021623
"27",2019-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625448,0,NA,NA,NA,NA,0.630497,0.045145,NA,NA,0.687803,0.029306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",2019-05-14,0.887561,0.014538,0.908995,0.017362,0.9022135,0.008572,0.874383,0.01306,0.842016,0.01584,0.674187,0.1722,0.862459,0.010191,0.824501,0.013358,0.851087,0.067719,0.822884,0.008208,0.89356,0.008601,0.859649,0.019553,0.835177,0.015983,0.907307,0.0141605,0.812213,0.0155975,0.854085,0.008226,0.594694,0.0821095,0.802154,0.034891,0.8940225,0.0151245,0.850835,0.01939,NA,NA,0.871929,0.008519,0.870274,0.013572,0.8695595,0.0626405,0.878551,0.01133,0.877836,0.009909,0.857792,0.010738,0.851796,0.012793,0.839884,0.023503,0.840575,0.016057,0.8622365,0.019471,0.866345,0.013008,0.89397,0.01326,0.904402,0.0100425,0.631454,0.107791,0.900707,0.01336,0.706212,0.08436,0.87113,0.0127115,0.878701,0.017366,0.884517,0.017596,0.651631,0.144212,NA,NA,0.8724695,0.028382,0.8147855,0.0260585,0.832333,0.023543
"29",2019-05-19,NA,NA,NA,NA,0.606531,0.0851165,0.631148,0.079273,0.64133,0.06563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.535615,0.054007,0.546394,0.05567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.612545,0.077925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
