"","date","VV_hectareID_12","VV_sd_hectareID_12","VV_hectareID_02","VV_sd_hectareID_02","VV_hectareID_06","VV_sd_hectareID_06","VV_hectareID_11","VV_sd_hectareID_11","VV_hectareID_63","VV_sd_hectareID_63","VV_hectareID_62","VV_sd_hectareID_62","VV_hectareID_61","VV_sd_hectareID_61","VV_hectareID_26","VV_sd_hectareID_26","VV_hectareID_25","VV_sd_hectareID_25","VV_hectareID_24","VV_sd_hectareID_24","VV_hectareID_23","VV_sd_hectareID_23","VV_hectareID_21","VV_sd_hectareID_21","VV_hectareID_22","VV_sd_hectareID_22","VV_hectareID_20","VV_sd_hectareID_20","VV_hectareID_64","VV_sd_hectareID_64","VV_hectareID_34","VV_sd_hectareID_34","VV_hectareID_33","VV_sd_hectareID_33","VV_hectareID_32","VV_sd_hectareID_32","VV_hectareID_31","VV_sd_hectareID_31","VV_hectareID_30","VV_sd_hectareID_30","VV_hectareID_29","VV_sd_hectareID_29","VV_hectareID_28","VV_sd_hectareID_28","VV_hectareID_42","VV_sd_hectareID_42","VV_hectareID_41","VV_sd_hectareID_41","VV_hectareID_39","VV_sd_hectareID_39","VV_hectareID_38","VV_sd_hectareID_38","VV_hectareID_37","VV_sd_hectareID_37","VV_hectareID_35","VV_sd_hectareID_35","VV_hectareID_50","VV_sd_hectareID_50","VV_hectareID_48","VV_sd_hectareID_48","VV_hectareID_47","VV_sd_hectareID_47","VV_hectareID_46","VV_sd_hectareID_46","VV_hectareID_45","VV_sd_hectareID_45","VV_hectareID_44","VV_sd_hectareID_44","VV_hectareID_43","VV_sd_hectareID_43","VV_hectareID_58","VV_sd_hectareID_58","VV_hectareID_57","VV_sd_hectareID_57","VV_hectareID_56","VV_sd_hectareID_56","VV_hectareID_55","VV_sd_hectareID_55","VV_hectareID_54","VV_sd_hectareID_54","VV_hectareID_52","VV_sd_hectareID_52","VV_hectareID_51","VV_sd_hectareID_51","VV_hectareID_59","VV_sd_hectareID_59","VV_hectareID_49","VV_sd_hectareID_49","VV_hectareID_53","VV_sd_hectareID_53"
"11",2016-05-21,-7.088565,0.911377,-7.262055,0.976635,-7.380875,0.848914,-6.327496,1.115669,NA,NA,NA,NA,NA,NA,-7.337503,1.023129,NA,NA,-9.291746,2.088364,NA,NA,NA,NA,-6.085528,1.277697,NA,NA,NA,NA,NA,NA,-7.826289,0.92559,NA,NA,-6.613868,0.874683,-7.251574,3.322,NA,NA,-6.601401,0.80605,-7.543074,0.961725,-7.917751,0.83142,-7.747573,0.743046,-7.011115,0.725896,-7.73646,0.735737,-8.168667,2.074992,-7.770984,1.048442,-8.151707,1.038753,-10.323987,3.784391,-7.852836,1.086326,-7.740098,0.892724,-7.851121,0.889311,-7.46024,1.081428,-8.380845,1.20453,-7.328615,2.463959,-7.043189,0.868259,-6.129835,0.976339,-6.538195,1.779263,-6.96556,1.789189,-7.476118,1.340476,-7.169998,1.766356,-6.331228,1.322973,-8.564167,2.401859
"12",2016-06-02,-7.634127,0.980055,-7.415862,1.003615,-8.32288,1.271388,-6.733215,1.41982,NA,NA,NA,NA,NA,NA,-7.913347,1.347033,NA,NA,-10.306807,1.990489,NA,NA,NA,NA,-7.079773,1.134601,NA,NA,NA,NA,NA,NA,-7.684558,1.20489,NA,NA,-7.642722,0.689493,-7.71641,2.125492,NA,NA,-7.143144,0.944367,-9.095115,0.868704,-8.319232,0.690598,-7.552143,0.718705,-8.166366,0.730891,-10.227769,0.801617,-8.478223,1.743648,-8.981299,1.002771,-9.119891,0.993825,-9.292179,4.209079,-8.454707,1.011496,-8.651365,0.889626,-8.649575,1.214135,-7.756413,0.776739,-8.978484,1.716081,-7.306933,2.218426,-7.913857,0.898427,-5.729458,1.091944,-7.793082,1.605955,-7.766041,1.0921,-7.793673,1.080612,-8.72642,2.147222,-8.048697,1.401517,-9.818485,2.547274
"13",2016-06-14,-7.623656,0.943222,-7.239912,0.899478,-7.457449,0.975488,-6.863484,1.344962,NA,NA,NA,NA,NA,NA,-7.09098,0.967195,NA,NA,-9.143629,2.069409,NA,NA,NA,NA,-7.418405,1.21295,NA,NA,NA,NA,NA,NA,-7.979645,0.749638,NA,NA,-8.026347,0.657301,-7.79148,2.776418,NA,NA,-6.78506,0.894544,-8.985996,0.890614,-8.731088,0.653239,-8.24457,0.867046,-7.91163,0.744788,-8.709004,1.361155,-8.151218,1.579366,-8.204526,0.832654,-8.585422,1.171567,-9.9764,3.596318,-8.634284,0.789049,-7.981896,0.782336,-8.826256,0.898383,-7.210152,0.823447,-6.76217,1.238538,-6.152333,3.318707,-7.958413,1.050222,-7.499843,1.222561,-6.734772,1.664186,-7.676253,1.54212,-7.826569,1.115168,-7.562851,1.480442,-7.730241,1.038951,-8.864,2.600464
"14",2016-07-08,-7.495672,0.895275,-7.542769,0.621361,-7.583308,0.966638,-7.537892,1.415152,NA,NA,NA,NA,NA,NA,-7.385741,1.207751,NA,NA,-8.381642,1.890998,NA,NA,NA,NA,-6.765845,1.026866,NA,NA,NA,NA,NA,NA,-7.525766,0.85927,NA,NA,-8.025586,0.776928,-7.720409,2.449008,NA,NA,-6.536823,0.775489,-8.441518,0.972645,-8.479721,0.549173,-8.22956,0.899686,-8.101561,0.710792,-9.236752,0.858546,-9.150442,1.798907,-8.173476,0.982403,-9.024237,1.096808,-9.270988,3.260343,-8.177106,1.008077,-7.682032,0.538252,-7.627816,0.933681,-7.48176,0.963895,-7.981654,0.906702,-6.028745,2.526507,-7.536432,0.892333,-6.792138,1.490566,-7.209999,1.303977,-7.189296,1.539658,-7.266817,0.910638,-7.277931,1.414935,-7.827943,1.03344,-8.826713,2.816506
"15",2016-07-20,-7.618345,1.152245,-7.17699,1.14664,-8.304457,0.862999,-7.110092,0.959813,NA,NA,NA,NA,NA,NA,-7.017529,1.428046,NA,NA,-9.010693,1.802541,NA,NA,NA,NA,-6.07344,1.047294,NA,NA,NA,NA,NA,NA,-7.505854,0.808708,NA,NA,-6.739749,0.965465,-7.838448,2.423153,NA,NA,-7.146411,1.261025,-8.74442,0.810519,-6.606953,0.704852,-7.805119,1.001956,-7.742862,0.786022,-8.511582,0.792753,-7.611394,1.763637,-7.614044,1.042085,-7.729852,1.050164,-9.338508,3.959265,-7.331225,0.669816,-7.283083,0.8225,-8.396404,0.583465,-7.632914,0.84672,-8.285721,0.848533,-6.642624,2.081737,-7.299634,0.830152,-5.526867,1.902016,-6.517123,1.209466,-7.88822,1.518925,-7.949791,0.912043,-7.23941,1.51461,-8.324048,1.000075,-9.047937,2.468494
"16",2016-08-01,-7.771017,1.045077,-6.854757,0.930494,-7.720023,1.323617,-6.927013,0.925789,NA,NA,NA,NA,NA,NA,-7.833461,1.100401,NA,NA,-7.321844,1.821051,NA,NA,NA,NA,-7.601865,0.626841,NA,NA,NA,NA,NA,NA,-8.234181,0.742339,NA,NA,-7.819944,0.769401,-7.967963,1.927388,NA,NA,-7.195907,1.133823,-8.426674,0.725038,-7.636128,0.911748,-7.956614,0.802667,-7.489862,0.741583,-8.502025,0.785138,-8.289317,1.645772,-8.205952,0.909058,-8.331128,1.537471,-9.640577,3.922408,-7.684089,0.731882,-7.588594,0.645117,-8.642005,0.820989,-8.638279,0.967084,-7.364007,0.826023,-7.153824,2.847958,-7.536232,0.967502,-6.825036,1.135,-6.317351,1.291059,-8.260573,0.950351,-6.327289,1.449954,-7.640977,1.254327,-8.658982,0.835657,-8.565921,2.091552
"17",2016-08-13,-7.525394,0.736504,-7.72867,0.857594,-7.95314,1.041255,-6.558102,0.957411,NA,NA,NA,NA,NA,NA,-7.644312,1.269581,NA,NA,-9.151337,1.910538,NA,NA,NA,NA,-7.416031,1.599636,NA,NA,NA,NA,NA,NA,-8.07653,0.852032,NA,NA,-8.389983,0.74184,-8.330527,2.48097,NA,NA,-6.725798,1.091157,-8.659184,0.838577,-7.933509,0.695908,-7.500306,1.14396,-8.190237,0.80918,-9.489923,0.786875,-8.477883,1.886094,-7.648197,0.874585,-7.885633,0.904084,-10.332552,3.025474,-7.806181,0.827105,-7.396872,0.49264,-8.35193,0.595517,-7.735727,0.803043,-7.593718,0.732115,-6.464674,2.602729,-7.80433,0.906596,-6.387402,1.086169,-7.841425,1.179991,-7.298663,1.126537,-8.018509,0.995677,-7.34021,1.392736,-8.291393,1.128281,-8.344835,2.584989
"18",2016-08-25,-7.537422,1.036555,-8.141294,1.23942,-8.305256,0.881683,-7.578111,0.859923,NA,NA,NA,NA,NA,NA,-7.550551,1.660978,NA,NA,-9.128477,1.754768,NA,NA,NA,NA,-7.381737,0.724893,NA,NA,NA,NA,NA,NA,-8.83023,0.943832,NA,NA,-8.277302,0.902001,-8.099785,1.990144,NA,NA,-7.699631,1.199336,-8.710517,0.715056,-8.41872,0.714468,-8.23265,0.741375,-7.592499,0.888318,-10.081112,0.827785,-8.915989,2.126373,-8.632014,0.801918,-8.85285,0.920563,-9.681603,3.723999,-9.015534,0.803754,-9.175134,0.769101,-8.986487,0.646813,-8.987338,0.957936,-7.858225,0.766308,-6.60893,2.881393,-7.914424,0.869992,-6.589926,1.301179,-6.282677,1.713611,-7.791196,1.317053,-7.730025,0.986153,-7.514723,1.349601,-9.215035,0.933045,-9.281189,2.314868
"19",2016-09-06,-7.785316,1.069509,-7.485062,1.364583,-8.018265,1.100577,-7.691129,0.769325,NA,NA,NA,NA,NA,NA,-7.488626,1.397599,NA,NA,-9.610695,1.82502,NA,NA,NA,NA,-8.111285,1.175296,NA,NA,NA,NA,NA,NA,-8.30353,0.793413,NA,NA,-7.74131,1.599046,-7.058361,2.096375,NA,NA,-7.396505,1.602829,-9.424492,0.746511,-9.003027,0.699493,-7.818595,0.903005,-7.714587,0.863887,-9.578739,0.814236,-8.917441,2.111952,-8.35736,0.743636,-8.220338,1.094785,-10.165472,3.400835,-8.860913,0.805339,-8.167427,0.707853,-8.349141,0.650068,-8.431612,1.044939,-8.011265,0.764802,-7.666147,2.118609,-8.863792,0.907183,-6.931179,1.345248,-7.200348,2.063721,-8.326668,1.545432,-7.644172,1.075831,-8.100507,1.815166,-8.265917,1.164325,-8.356052,2.23798
"20",2016-09-18,-7.80254,0.792827,-7.767801,1.132279,-7.965009,1.051188,-8.080465,1.063896,NA,NA,NA,NA,NA,NA,-7.478599,0.983177,NA,NA,-9.698513,1.939118,NA,NA,NA,NA,-7.92292,1.289053,NA,NA,NA,NA,NA,NA,-8.562638,0.781074,NA,NA,-7.241276,0.630697,-7.963025,1.90026,NA,NA,-6.573119,1.414261,-8.912821,0.597151,-9.053602,0.869046,-8.884793,1.152867,-8.126072,1.091799,-9.357034,0.875772,-9.492189,1.766262,-8.445505,0.625997,-9.130731,1.004725,-10.411676,3.808634,-9.355877,0.890772,-8.42685,0.923371,-9.296819,0.781451,-7.86573,0.817746,-7.447441,0.739262,-7.110924,2.98654,-9.001782,0.634933,-6.178022,0.867236,-7.009235,1.177978,-8.386952,1.449538,-7.91922,1.405015,-7.301869,1.109411,-8.147783,1.169909,-9.142565,2.003849
"21",2016-09-30,-6.919795,0.814374,-7.327331,0.878202,-7.224964,1.135104,-7.30427,1.505759,NA,NA,NA,NA,NA,NA,-7.234161,1.264084,NA,NA,-9.723216,2.111485,NA,NA,NA,NA,-6.582213,1.375341,NA,NA,NA,NA,NA,NA,-7.677415,0.769717,NA,NA,-7.263203,0.770594,-6.878014,1.877049,NA,NA,-6.488689,1.287892,-8.064055,0.854545,-7.362192,0.700376,-8.23607,1.080379,-7.298665,0.8078,-8.644027,0.699754,-7.767598,1.525705,-7.545204,0.805105,-8.29133,0.892164,-11.042051,3.214596,-8.695211,0.970667,-7.659196,0.893771,-7.758615,0.918108,-7.6462,0.809662,-6.733409,0.79916,-7.530414,2.351769,-7.987256,0.745495,-5.909824,0.95482,-6.34652,2.173727,-7.483141,1.167438,-7.293803,0.891136,-6.515664,1.329673,-8.136181,0.928889,-8.218256,1.898319
"22",2016-10-12,-6.493661,1.128259,-7.143755,0.972733,-7.390002,1.316295,-6.767907,1.330391,NA,NA,NA,NA,NA,NA,-7.166393,1.217714,NA,NA,-7.75434,1.843684,NA,NA,NA,NA,-6.856948,1.017993,NA,NA,NA,NA,NA,NA,-6.550374,0.595366,NA,NA,-7.068187,0.71291,-7.732546,1.980478,NA,NA,-6.45612,1.570579,-8.141265,0.815939,-7.729746,0.834408,-7.426337,0.629708,-6.879893,0.625855,-7.898925,0.950085,-8.055512,1.864635,-8.306673,0.997574,-7.127673,1.04171,-9.345345,3.799868,-7.134175,0.920198,-7.395996,1.038641,-7.360634,0.70989,-6.991711,0.843843,-6.392541,0.645429,-6.448771,2.17606,-7.869265,0.718108,-5.367541,0.802646,-6.298276,1.086994,-7.251406,1.342923,-6.408143,0.838178,-5.977521,1.577034,-6.769961,1.222467,-7.796156,2.228905
"23",2016-10-24,-6.791777,0.922133,-8.103323,0.661219,-7.482007,0.870419,-7.463511,1.081446,NA,NA,NA,NA,NA,NA,-8.04358,0.972979,NA,NA,-9.230168,1.937989,NA,NA,NA,NA,-7.826727,0.925447,NA,NA,NA,NA,NA,NA,-7.323239,0.959799,NA,NA,-7.754935,0.733135,-6.798283,1.848826,NA,NA,-6.658747,1.590444,-8.303259,0.734661,-8.026446,0.670268,-8.425268,0.891063,-7.338482,0.76877,-9.826968,0.867963,-8.154339,1.789676,-8.017143,0.755793,-8.238451,0.934392,-11.062158,3.9306,-7.574224,1.143529,-8.152591,0.806586,-7.612029,0.988885,-7.599202,0.836729,-7.222065,1.021326,-8.034938,2.668865,-8.597502,0.79563,-5.97779,1.011095,-6.796092,1.610634,-7.935516,1.350942,-7.522018,0.959984,-7.099457,1.367206,-7.535181,0.924592,-9.336412,2.489385
"24",2016-11-05,-7.273112,0.745212,-7.81878,0.778149,-7.014086,1.360675,-6.383776,1.216293,NA,NA,NA,NA,NA,NA,-8.321978,1.01685,NA,NA,-9.416634,2.501334,NA,NA,NA,NA,-7.636846,1.04318,NA,NA,NA,NA,NA,NA,-7.709043,0.908112,NA,NA,-8.019458,0.581927,-7.697686,1.739698,NA,NA,-6.491463,1.494639,-8.94223,0.751592,-7.819498,0.854662,-8.883735,0.89938,-7.668388,0.959551,-8.890359,0.687074,-7.97408,1.753684,-7.722226,0.712574,-8.650931,1.02602,-10.099408,3.705116,-8.106291,0.950907,-8.228545,0.916959,-7.978271,0.86494,-7.277191,0.804578,-7.542662,0.742142,-8.097292,2.810438,-8.050652,0.650091,-5.716637,1.665752,-6.739259,1.168362,-7.774683,1.004509,-7.542131,0.853877,-7.167913,1.478147,-8.571507,0.940641,-9.159945,2.048116
"25",2016-11-17,-6.775476,0.804765,-6.952058,0.739417,-7.021983,1.594812,-6.513787,1.050812,NA,NA,NA,NA,NA,NA,-7.133963,0.938036,NA,NA,-7.638166,2.026864,NA,NA,NA,NA,-6.519894,0.90796,NA,NA,NA,NA,NA,NA,-7.233599,0.890765,NA,NA,-5.95795,0.782456,-7.226859,1.986977,NA,NA,-5.898849,1.43228,-7.893108,0.754624,-6.412418,0.673975,-7.894981,0.714283,-6.77503,0.616655,-6.639654,0.913909,-7.921786,1.510887,-6.922189,0.753178,-7.16931,1.815976,-8.995561,3.6807,-7.173134,1.041699,-7.140482,0.943733,-7.546624,0.821658,-7.105297,1.091468,-6.095229,0.892338,-7.406641,2.82156,-7.176419,1.039138,-5.153568,1.060364,-5.481364,1.655524,-7.191363,1.505066,-6.612255,0.95644,-6.282848,1.645986,-7.881278,0.847231,-7.850383,2.224753
"26",2016-11-29,-7.012719,0.923278,-7.623977,0.860928,-7.359319,1.240407,-6.935731,0.934851,NA,NA,NA,NA,NA,NA,-7.539852,1.196791,NA,NA,-8.745802,1.750588,NA,NA,NA,NA,-6.484601,1.408559,NA,NA,NA,NA,NA,NA,-7.170836,0.977299,NA,NA,-7.421251,0.87439,-7.222462,2.008369,NA,NA,-6.143504,1.43934,-6.64825,0.776015,-6.989365,0.674109,-7.177365,0.859916,-7.110374,0.815635,-8.507637,0.868484,-7.595129,1.999432,-7.166452,0.896193,-8.40855,1.127298,-9.595727,4.048381,-7.728753,1.098661,-7.366026,0.822636,-7.875812,1.051759,-7.4849,0.935842,-7.196762,0.951117,-6.944856,2.495861,-7.994529,0.645237,-5.971424,0.779211,-6.557487,1.504016,-7.044677,1.369771,-5.860473,1.089584,-7.53901,1.462486,-7.204411,0.81031,-8.693319,2.388455
